UID,Label
1503,buet_author_119
1504,buet_author_1190
1465,buet_author_1192
1505,buet_author_1194
986,buet_author_1196
1080,buet_author_1197
1437,buet_author_1198
1437,buet_author_1198
1060,buet_author_12
986,buet_author_1200
1158,buet_author_1202
1506,buet_author_1208
1507,buet_author_1209
1508,buet_author_1210
1509,buet_author_1214
1509,buet_author_1214
1510,buet_author_1215
1511,buet_author_1226
1512,buet_author_1228
1165,buet_author_123
1512,buet_author_1230
1513,buet_author_1231
1514,buet_author_1232
1515,buet_author_1236
1516,buet_author_1238
1517,buet_author_124
1518,buet_author_1244
1519,buet_author_1245
1119,buet_author_1247
1520,buet_author_1248
1521,buet_author_1249
1301,buet_author_125
1522,buet_author_1256
1523,buet_author_1257
1523,buet_author_1257
1524,buet_author_1258
1525,buet_author_126
1032,buet_author_1261
1526,buet_author_1262
1527,buet_author_1263
1528,buet_author_1266
1529,buet_author_1267
1060,buet_author_1268
1230,buet_author_1269
1530,buet_author_127
1107,buet_author_1270
1531,buet_author_1271
1269,buet_author_1272
1301,buet_author_1273
1532,buet_author_1274
1533,buet_author_1275
1534,buet_author_1278
1301,buet_author_1279
1105,buet_author_128
1535,buet_author_1280
1536,buet_author_1282
1033,buet_author_1283
1537,buet_author_1289
1538,buet_author_129
1539,buet_author_1295
1540,buet_author_1296
1541,buet_author_1297
1542,buet_author_1298
986,buet_author_13
1107,buet_author_130
1543,buet_author_1300
1544,buet_author_1301
1033,buet_author_1304
1545,buet_author_1305
1546,buet_author_1306
1547,buet_author_1307
1546,buet_author_1308
1548,buet_author_131
1549,buet_author_1318
1550,buet_author_1319
1551,buet_author_132
1107,buet_author_1320
1552,buet_author_1321
1553,buet_author_1322
1554,buet_author_1323
1444,buet_author_1326
1555,buet_author_1328
1556,buet_author_1329
1557,buet_author_133
1558,buet_author_1330
1559,buet_author_1331
1119,buet_author_1332
1560,buet_author_1333
1561,buet_author_1334
1562,buet_author_1335
1563,buet_author_1340
1564,buet_author_1345
1279,buet_author_1346
1033,buet_author_1347
1565,buet_author_1348
1566,buet_author_1350
1567,buet_author_1352
1568,buet_author_1355
1569,buet_author_1356
1570,buet_author_1357
1492,buet_author_1358
1092,buet_author_1359
1416,buet_author_1360
1571,buet_author_1361
1572,buet_author_1362
1573,buet_author_1363
1574,buet_author_1371
1575,buet_author_1372
1576,buet_author_1373
1577,buet_author_1374
1578,buet_author_1375
1579,buet_author_1376
1580,buet_author_1377
1581,buet_author_1378
1582,buet_author_1379
1583,buet_author_1380
1584,buet_author_1381
1585,buet_author_1382
1586,buet_author_1383
1587,buet_author_1384
1588,buet_author_1385
1588,buet_author_1385
1014,buet_author_1388
1339,buet_author_1389
1589,buet_author_139
1590,buet_author_1390
1060,buet_author_1391
1591,buet_author_1392
1592,buet_author_1393
1593,buet_author_1397
986,buet_author_14
1594,buet_author_140
1594,buet_author_140
1595,buet_author_1412
1596,buet_author_1413
1597,buet_author_1415
1598,buet_author_1418
1599,buet_author_1423
1600,buet_author_1424
1601,buet_author_1427
1602,buet_author_1429
1603,buet_author_143
1092,buet_author_1430
1604,buet_author_1431
1605,buet_author_1432
1217,buet_author_1433
1606,buet_author_1434
1607,buet_author_144
1608,buet_author_1446
1608,buet_author_1446
1609,buet_author_145
1120,buet_author_1451
1092,buet_author_1453
1610,buet_author_1454
1611,buet_author_1455
1230,buet_author_1457
1612,buet_author_1458
1613,buet_author_1460
1165,buet_author_1461
1614,buet_author_1462
1615,buet_author_1463
1616,buet_author_1464
1617,buet_author_1465
1618,buet_author_1467
1619,buet_author_1468
1620,buet_author_1471
1621,buet_author_1472
1622,buet_author_1475
1623,buet_author_1476
1624,buet_author_1477
1145,buet_author_148
986,buet_author_1485
1625,buet_author_1486
1626,buet_author_1487
1627,buet_author_1488
1628,buet_author_149
1629,buet_author_1495
1630,buet_author_1496
1631,buet_author_1497
1631,buet_author_1497
1632,buet_author_1498
1633,buet_author_1499
1532,buet_author_15
986,buet_author_150
1634,buet_author_1500
1065,buet_author_1501
1635,buet_author_1502
1636,buet_author_1503
1010,buet_author_1504
1541,buet_author_1505
1637,buet_author_1506
1638,buet_author_1510
1639,buet_author_1512
1640,buet_author_1513
1641,buet_author_1514
1642,buet_author_1515
1643,buet_author_1516
1644,buet_author_1517
1135,buet_author_1518
1645,buet_author_1519
1646,buet_author_1520
1647,buet_author_1521
1648,buet_author_1524
1301,buet_author_1525
1649,buet_author_1526
1650,buet_author_1527
1651,buet_author_1528
1652,buet_author_1529
1032,buet_author_153
1010,buet_author_1530
1653,buet_author_1531
1654,buet_author_1532
1655,buet_author_1533
1010,buet_author_1534
1656,buet_author_1535
1259,buet_author_1537
1657,buet_author_1539
1658,buet_author_154
1190,buet_author_1540
1659,buet_author_1544
1639,buet_author_1545
986,buet_author_1546
1660,buet_author_1548
1022,buet_author_1549
1661,buet_author_155
1661,buet_author_155
1662,buet_author_1550
1663,buet_author_1551
1663,buet_author_1551
1664,buet_author_1552
1665,buet_author_1553
1666,buet_author_1554
1667,buet_author_1558
1668,buet_author_1559
1669,buet_author_156
1670,buet_author_1560
1671,buet_author_1561
1672,buet_author_1565
1673,buet_author_1566
1674,buet_author_1569
1675,buet_author_157
1010,buet_author_1571
1676,buet_author_1573
1349,buet_author_1574
1677,buet_author_1577
1260,buet_author_1578
1678,buet_author_158
1009,buet_author_1581
1679,buet_author_1582
1680,buet_author_1584
1681,buet_author_1587
1060,buet_author_159
1682,buet_author_1590
1683,buet_author_1591
1684,buet_author_1592
1685,buet_author_1593
1686,buet_author_1594
1687,buet_author_1595
1688,buet_author_1596
1689,buet_author_1597
1048,buet_author_1598
1334,buet_author_1599
1690,buet_author_16
1301,buet_author_160
1691,buet_author_1600
1692,buet_author_1602
1693,buet_author_1609
1694,buet_author_161
1695,buet_author_1610
1696,buet_author_1611
1032,buet_author_1612
1697,buet_author_1613
1698,buet_author_1614
1698,buet_author_1614
1699,buet_author_1615
1699,buet_author_1615
1107,buet_author_1618
1700,buet_author_162
1601,buet_author_1620
1701,buet_author_1623
1702,buet_author_1624
1703,buet_author_1625
1703,buet_author_1625
1704,buet_author_1626
1705,buet_author_1627
1706,buet_author_1628
1707,buet_author_1629
1708,buet_author_163
1709,buet_author_1634
1060,buet_author_1637
1710,buet_author_164
1711,buet_author_1644
1052,buet_author_1647
1712,buet_author_1648
1169,buet_author_165
1131,buet_author_1651
1713,buet_author_1656
1713,buet_author_1656
1714,buet_author_1657
1010,buet_author_1660
1301,buet_author_1661
1051,buet_author_1663
1715,buet_author_1667
1464,buet_author_1673
1716,buet_author_1674
1700,buet_author_1676
1717,buet_author_1677
1718,buet_author_1678
1719,buet_author_1679
1720,buet_author_168
1643,buet_author_1680
1721,buet_author_1681
1158,buet_author_1687
1089,buet_author_1688
1722,buet_author_1689
1723,buet_author_1690
1119,buet_author_1691
1724,buet_author_1694
1725,buet_author_1697
1726,buet_author_17
1600,buet_author_1701
1727,buet_author_1702
1728,buet_author_1703
1729,buet_author_1704
1730,buet_author_1705
1731,buet_author_1709
1107,buet_author_1710
1413,buet_author_1711
1732,buet_author_1712
1196,buet_author_1713
1413,buet_author_1715
1733,buet_author_1717
1734,buet_author_1718
1735,buet_author_1719
1617,buet_author_1720
1054,buet_author_1725
1054,buet_author_1725
1736,buet_author_1726
1666,buet_author_1727
1666,buet_author_1727
1737,buet_author_1728
1738,buet_author_173
1739,buet_author_1734
1740,buet_author_1736
1241,buet_author_1737
1051,buet_author_1738
1297,buet_author_1739
1297,buet_author_1739
1301,buet_author_174
1741,buet_author_1740
1742,buet_author_1741
1294,buet_author_1743
1002,buet_author_1744
1051,buet_author_1745
1743,buet_author_1746
1744,buet_author_1747
1745,buet_author_1748
1130,buet_author_1749
1746,buet_author_175
1747,buet_author_1750
1748,buet_author_1751
1749,buet_author_1753
1750,buet_author_1754
1751,buet_author_1757
1055,buet_author_1758
1752,buet_author_176
1753,buet_author_1761
1754,buet_author_1762
1755,buet_author_1763
1601,buet_author_1765
1756,buet_author_1767
1757,buet_author_1769
1462,buet_author_177
1758,buet_author_1771
1217,buet_author_1776
1114,buet_author_1777
1759,buet_author_1778
1760,buet_author_1779
1107,buet_author_178
1010,buet_author_1783
1761,buet_author_1788
1301,buet_author_179
1762,buet_author_1791
1763,buet_author_1796
1764,buet_author_18
986,buet_author_180
1765,buet_author_1800
1766,buet_author_1801
1767,buet_author_1802
1768,buet_author_1803
1769,buet_author_1804
1770,buet_author_1808
1771,buet_author_181
1772,buet_author_1810
1051,buet_author_1819
1773,buet_author_1820
1643,buet_author_1821
1774,buet_author_1822
1775,buet_author_1823
1776,buet_author_1826
1777,buet_author_1827
1778,buet_author_1828
1779,buet_author_1831
1779,buet_author_1831
1780,buet_author_1832
1781,buet_author_1835
1782,buet_author_184
1783,buet_author_1842
1784,buet_author_1847
1107,buet_author_1848
1785,buet_author_185
1416,buet_author_1852
1698,buet_author_1853
1004,buet_author_1854
1275,buet_author_1855
1212,buet_author_1856
1786,buet_author_1857
1787,buet_author_1858
1788,buet_author_1863
1789,buet_author_1865
1790,buet_author_1866
1791,buet_author_1871
1504,buet_author_1872
1010,buet_author_1873
1792,buet_author_1874
1730,buet_author_1875
1793,buet_author_1879
1092,buet_author_1880
1794,buet_author_1881
1716,buet_author_1882
1795,buet_author_1883
1796,buet_author_1887
1797,buet_author_1889
1798,buet_author_189
1799,buet_author_1890
1800,buet_author_1891
1801,buet_author_1897
1802,buet_author_19
1803,buet_author_190
1804,buet_author_1902
1805,buet_author_1904
1806,buet_author_1905
1806,buet_author_1905
1018,buet_author_1908
1807,buet_author_1909
1807,buet_author_1909
1808,buet_author_191
1601,buet_author_1911
1301,buet_author_1914
1809,buet_author_1916
1810,buet_author_1917
1811,buet_author_192
1812,buet_author_1922
1361,buet_author_1923
1813,buet_author_1928
1114,buet_author_193
1814,buet_author_1930
1815,buet_author_1934
1032,buet_author_1935
1816,buet_author_1936
1817,buet_author_1937
1818,buet_author_194
1819,buet_author_1940
1820,buet_author_1941
1821,buet_author_1942
1822,buet_author_1945
1823,buet_author_1946
1627,buet_author_1947
1824,buet_author_1948
1825,buet_author_195
1826,buet_author_1950
1827,buet_author_1956
1828,buet_author_1961
1537,buet_author_1964
1541,buet_author_1965
1152,buet_author_1966
1829,buet_author_197
1830,buet_author_1972
1831,buet_author_1976
1832,buet_author_1977
1092,buet_author_1978
1120,buet_author_198
1337,buet_author_1981
1119,buet_author_1982
1142,buet_author_1984
1155,buet_author_1985
1615,buet_author_1986
1833,buet_author_1991
1834,buet_author_1992
1835,buet_author_1999
1521,buet_author_2
1836,buet_author_20
1837,buet_author_201
1107,buet_author_2017
1693,buet_author_2022
1119,buet_author_2023
1838,buet_author_2025
1839,buet_author_2027
1840,buet_author_2029
1655,buet_author_2030
1601,buet_author_2035
1130,buet_author_2037
1369,buet_author_2041
1841,buet_author_2042
1799,buet_author_2043
1455,buet_author_2048
1067,buet_author_2049
1842,buet_author_2050
1052,buet_author_2051
1843,buet_author_2052
1443,buet_author_2054
1844,buet_author_2061
1845,buet_author_2069
1846,buet_author_207
1847,buet_author_2074
1848,buet_author_2075
1848,buet_author_2075
1849,buet_author_2076
1567,buet_author_2077
986,buet_author_208
1850,buet_author_2081
1851,buet_author_2082
1852,buet_author_2083
1853,buet_author_2084
1854,buet_author_2086
1855,buet_author_2087
1856,buet_author_209
1857,buet_author_2093
1067,buet_author_2094
1369,buet_author_2095
1858,buet_author_2096
1858,buet_author_2096
1859,buet_author_2097
986,buet_author_21
1860,buet_author_2100
1861,buet_author_2101
1862,buet_author_2102
1862,buet_author_2102
1863,buet_author_2103
1864,buet_author_2108
1864,buet_author_2108
1530,buet_author_211
1865,buet_author_2111
1411,buet_author_2112
1866,buet_author_2113
1867,buet_author_2114
1868,buet_author_2116
1869,buet_author_212
1870,buet_author_2121
1871,buet_author_2123
1872,buet_author_2124
1010,buet_author_213
1873,buet_author_2135
1874,buet_author_2136
1875,buet_author_2137
1876,buet_author_214
1473,buet_author_2146
1227,buet_author_2147
1877,buet_author_2148
1878,buet_author_2149
1879,buet_author_2157
1220,buet_author_216
1880,buet_author_2160
1881,buet_author_2161
1415,buet_author_2162
1882,buet_author_2163
1883,buet_author_2165
1700,buet_author_2166
1884,buet_author_2168
1885,buet_author_2169
1886,buet_author_217
1887,buet_author_2170
1888,buet_author_2171
1165,buet_author_2172
1032,buet_author_2173
1889,buet_author_2174
1890,buet_author_2179
1891,buet_author_218
1892,buet_author_2180
1893,buet_author_2181
1893,buet_author_2181
1614,buet_author_2182
1894,buet_author_2183
1895,buet_author_2184
1896,buet_author_2185
1897,buet_author_2186
1897,buet_author_2186
1898,buet_author_2187
1354,buet_author_219
1198,buet_author_2193
1198,buet_author_2193
1899,buet_author_2194
1900,buet_author_2195
1901,buet_author_2196
1902,buet_author_2197
1903,buet_author_2199
1904,buet_author_2200
1905,buet_author_2201
1443,buet_author_2203
1906,buet_author_2205
1907,buet_author_2209
1908,buet_author_221
1909,buet_author_2214
1910,buet_author_2215
1055,buet_author_2216
1051,buet_author_2217
1901,buet_author_2218
1901,buet_author_2218
1911,buet_author_2219
1911,buet_author_2219
1778,buet_author_222
1912,buet_author_2221
1913,buet_author_2222
1914,buet_author_2228
1914,buet_author_2228
1709,buet_author_223
1032,buet_author_2235
1601,buet_author_2236
1105,buet_author_224
1041,buet_author_2240
1915,buet_author_2241
1916,buet_author_2242
1917,buet_author_2244
1918,buet_author_2247
1919,buet_author_2248
1920,buet_author_2251
1921,buet_author_2255
1922,buet_author_2256
1923,buet_author_2261
1051,buet_author_2262
1158,buet_author_2263
1003,buet_author_2264
1003,buet_author_2264
1924,buet_author_2265
1924,buet_author_2265
1925,buet_author_2266
1926,buet_author_227
1927,buet_author_2270
1928,buet_author_2276
1929,buet_author_2277
1127,buet_author_228
1930,buet_author_2280
1931,buet_author_229
1932,buet_author_2293
1539,buet_author_23
1337,buet_author_230
1933,buet_author_2300
1291,buet_author_2302
1934,buet_author_2305
1107,buet_author_2307
1369,buet_author_2308
1614,buet_author_2309
1935,buet_author_2310
1936,buet_author_2311
1937,buet_author_2312
1165,buet_author_2313
1938,buet_author_2318
1056,buet_author_2319
1939,buet_author_2320
1092,buet_author_2323
1010,buet_author_2325
1066,buet_author_2326
1940,buet_author_2328
1486,buet_author_2329
1334,buet_author_233
1122,buet_author_2331
1941,buet_author_2334
1942,buet_author_2335
1943,buet_author_2337
1010,buet_author_2338
1052,buet_author_2339
1944,buet_author_234
1945,buet_author_2342
1945,buet_author_2342
1158,buet_author_2343
1946,buet_author_235
1839,buet_author_2357
1826,buet_author_2358
1947,buet_author_236
1948,buet_author_2361
1107,buet_author_2365
1301,buet_author_2368
1949,buet_author_2369
1950,buet_author_237
1951,buet_author_2370
1952,buet_author_2371
1953,buet_author_2373
1954,buet_author_2378
1055,buet_author_2379
1955,buet_author_238
1955,buet_author_238
1320,buet_author_2380
1956,buet_author_2381
1957,buet_author_2382
1958,buet_author_239
1121,buet_author_2391
1051,buet_author_2397
1959,buet_author_240
1960,buet_author_2405
1961,buet_author_2409
1962,buet_author_241
1153,buet_author_2412
1242,buet_author_2413
1963,buet_author_2417
1964,buet_author_242
1807,buet_author_2421
1807,buet_author_2421
1954,buet_author_2422
1056,buet_author_2428
1965,buet_author_243
1839,buet_author_2431
1826,buet_author_2432
1966,buet_author_2434
1966,buet_author_2434
1967,buet_author_2435
1965,buet_author_244
1968,buet_author_2441
1969,buet_author_2443
1970,buet_author_2444
1971,buet_author_2445
1972,buet_author_2448
1973,buet_author_2449
1120,buet_author_245
1974,buet_author_2452
1975,buet_author_2453
1976,buet_author_2454
1977,buet_author_2455
1978,buet_author_2456
1979,buet_author_2457
1980,buet_author_2458
1981,buet_author_2459
1982,buet_author_246
1032,buet_author_2462
1983,buet_author_2465
1983,buet_author_2465
1984,buet_author_2466
1985,buet_author_2469
1986,buet_author_247
1465,buet_author_2470
1115,buet_author_2471
1987,buet_author_2472
1988,buet_author_248
1457,buet_author_2480
1678,buet_author_249
1989,buet_author_2491
1990,buet_author_2496
1990,buet_author_2496
1002,buet_author_2497
1002,buet_author_2497
1991,buet_author_2498
1992,buet_author_2499
1993,buet_author_25
1993,buet_author_25
1994,buet_author_250
1995,buet_author_2504
1996,buet_author_2506
1997,buet_author_251
1473,buet_author_2516
1122,buet_author_2517
1998,buet_author_252
1999,buet_author_2520
2000,buet_author_2523
1601,buet_author_2526
2001,buet_author_2528
2002,buet_author_253
2003,buet_author_2533
1055,buet_author_2535
2004,buet_author_2543
2005,buet_author_2546
1127,buet_author_2551
1601,buet_author_2555
1601,buet_author_2558
1003,buet_author_2561
2006,buet_author_2565
2006,buet_author_2565
2007,buet_author_257
1457,buet_author_2572
1601,buet_author_2576
1039,buet_author_258
2008,buet_author_2582
1477,buet_author_2589
1301,buet_author_259
2009,buet_author_2590
2010,buet_author_2592
2011,buet_author_2597
1543,buet_author_26
2012,buet_author_260
1051,buet_author_2600
1051,buet_author_2601
2013,buet_author_2607
2014,buet_author_2608
2015,buet_author_261
2016,buet_author_2612
1039,buet_author_2613
1230,buet_author_2614
2017,buet_author_2616
2018,buet_author_262
1189,buet_author_2625
1189,buet_author_2625
2019,buet_author_2626
2020,buet_author_2627
2021,buet_author_263
2022,buet_author_2635
2023,buet_author_264
2024,buet_author_2642
2025,buet_author_2647
2026,buet_author_265
2027,buet_author_2653
1448,buet_author_2659
2028,buet_author_266
2029,buet_author_2660
2030,buet_author_2662
1940,buet_author_2663
1601,buet_author_2666
1026,buet_author_2667
2031,buet_author_267
2032,buet_author_2670
1032,buet_author_2672
1055,buet_author_2673
986,buet_author_2675
2033,buet_author_268
1054,buet_author_2685
2034,buet_author_269
2035,buet_author_2693
2036,buet_author_2696
1601,buet_author_2698
2037,buet_author_270
2038,buet_author_2702
2038,buet_author_2702
2039,buet_author_2704
1960,buet_author_2708
2040,buet_author_2709
2041,buet_author_271
2041,buet_author_271
1457,buet_author_2710
1408,buet_author_2713
2042,buet_author_2715
2043,buet_author_2716
1107,buet_author_2717
2044,buet_author_2718
2045,buet_author_2719
2045,buet_author_2719
2046,buet_author_272
2047,buet_author_2720
2048,buet_author_2721
1497,buet_author_2722
2049,buet_author_2724
2050,buet_author_273
2051,buet_author_2731
2052,buet_author_2734
2053,buet_author_2738
2054,buet_author_2740
2055,buet_author_2742
2056,buet_author_2743
1275,buet_author_2747
2057,buet_author_275
2058,buet_author_2750
1601,buet_author_2751
2059,buet_author_2754
2059,buet_author_2754
2060,buet_author_2756
1514,buet_author_2758
2061,buet_author_276
2062,buet_author_2760
1022,buet_author_2762
2063,buet_author_277
1924,buet_author_2776
1115,buet_author_2778
1022,buet_author_2780
1913,buet_author_2784
1032,buet_author_2790
1032,buet_author_2791
2064,buet_author_2792
1142,buet_author_2793
2065,buet_author_2794
2065,buet_author_2794
2066,buet_author_2796
2067,buet_author_2797
1010,buet_author_2798
1196,buet_author_28
2068,buet_author_2800
1002,buet_author_2801
1002,buet_author_2801
2069,buet_author_2806
2069,buet_author_2806
2070,buet_author_2807
2071,buet_author_2808
2072,buet_author_2811
1312,buet_author_2812
1312,buet_author_2812
2073,buet_author_282
1532,buet_author_284
1291,buet_author_285
1369,buet_author_286
2074,buet_author_287
1107,buet_author_288
2075,buet_author_289
2076,buet_author_290
987,buet_author_291
2077,buet_author_292
2078,buet_author_293
1064,buet_author_295
2078,buet_author_296
2079,buet_author_297
1015,buet_author_298
2080,buet_author_299
986,buet_author_3
2081,buet_author_300
1869,buet_author_301
2082,buet_author_302
986,buet_author_303
1107,buet_author_305
1196,buet_author_306
2083,buet_author_311
2084,buet_author_312
1993,buet_author_313
2085,buet_author_314
2086,buet_author_316
2087,buet_author_317
1302,buet_author_318
1127,buet_author_320
2088,buet_author_322
2089,buet_author_325
2090,buet_author_326
2091,buet_author_327
2092,buet_author_328
1699,buet_author_329
2093,buet_author_331
2094,buet_author_332
2095,buet_author_333
2096,buet_author_334
2097,buet_author_339
2098,buet_author_34
2099,buet_author_340
2100,buet_author_341
2101,buet_author_347
2102,buet_author_348
986,buet_author_35
2103,buet_author_350
1530,buet_author_351
2104,buet_author_356
1473,buet_author_357
1896,buet_author_358
1107,buet_author_359
2105,buet_author_36
2106,buet_author_360
2107,buet_author_361
2002,buet_author_364
2108,buet_author_365
1119,buet_author_366
1782,buet_author_367
2109,buet_author_37
2110,buet_author_374
2111,buet_author_375
2112,buet_author_376
1169,buet_author_377
2113,buet_author_378
2114,buet_author_379
2115,buet_author_38
2116,buet_author_380
2117,buet_author_381
2117,buet_author_381
2118,buet_author_382
2119,buet_author_385
2015,buet_author_386
2120,buet_author_387
2121,buet_author_388
2122,buet_author_389
2123,buet_author_39
1873,buet_author_390
2124,buet_author_391
1735,buet_author_392
1634,buet_author_393
2125,buet_author_394
2126,buet_author_397
2127,buet_author_4
2128,buet_author_40
2129,buet_author_401
1065,buet_author_402
1741,buet_author_403
2130,buet_author_404
2131,buet_author_406
2132,buet_author_407
2133,buet_author_408
1107,buet_author_409
986,buet_author_41
2134,buet_author_411
2135,buet_author_413
2136,buet_author_414
2137,buet_author_415
2138,buet_author_416
2139,buet_author_417
2140,buet_author_418
2141,buet_author_419
2141,buet_author_419
2142,buet_author_42
2143,buet_author_420
2144,buet_author_421
2108,buet_author_422
1051,buet_author_423
1145,buet_author_424
2145,buet_author_425
1797,buet_author_426
1700,buet_author_427
2146,buet_author_428
2146,buet_author_428
2147,buet_author_429
1352,buet_author_43
1726,buet_author_430
2148,buet_author_431
2149,buet_author_432
2150,buet_author_433
1726,buet_author_434
986,buet_author_435
2151,buet_author_44
2152,buet_author_443
2153,buet_author_444
1700,buet_author_445
1146,buet_author_446
1051,buet_author_447
2154,buet_author_45
1115,buet_author_453
1639,buet_author_454
2094,buet_author_455
2096,buet_author_457
1158,buet_author_46
2155,buet_author_462
2156,buet_author_463
2156,buet_author_463
2157,buet_author_466
1596,buet_author_467
2158,buet_author_468
1032,buet_author_469
2159,buet_author_47
1369,buet_author_470
986,buet_author_471
2160,buet_author_472
2161,buet_author_473
1369,buet_author_474
1726,buet_author_477
1279,buet_author_478
1726,buet_author_479
2162,buet_author_48
2163,buet_author_483
2076,buet_author_484
2164,buet_author_485
2165,buet_author_486
2166,buet_author_487
2167,buet_author_49
2168,buet_author_490
2168,buet_author_490
2169,buet_author_491
1965,buet_author_492
1120,buet_author_493
2092,buet_author_494
1032,buet_author_495
2170,buet_author_496
2171,buet_author_497
2116,buet_author_498
1039,buet_author_499
2172,buet_author_5
1153,buet_author_50
986,buet_author_500
1758,buet_author_501
1758,buet_author_502
2173,buet_author_503
2174,buet_author_504
2175,buet_author_509
2176,buet_author_51
2091,buet_author_511
2092,buet_author_512
2177,buet_author_513
1107,buet_author_514
2178,buet_author_515
1301,buet_author_516
1808,buet_author_517
2179,buet_author_518
1291,buet_author_519
2180,buet_author_522
1114,buet_author_523
1445,buet_author_524
2181,buet_author_525
2182,buet_author_526
2183,buet_author_527
2184,buet_author_528
2185,buet_author_529
2186,buet_author_53
1678,buet_author_530
1994,buet_author_531
2187,buet_author_532
2188,buet_author_533
2189,buet_author_534
2190,buet_author_535
2191,buet_author_536
2192,buet_author_537
2193,buet_author_538
2194,buet_author_541
2194,buet_author_541
1700,buet_author_543
1700,buet_author_543
2195,buet_author_545
2195,buet_author_545
2196,buet_author_546
2197,buet_author_547
2198,buet_author_548
2199,buet_author_549
2200,buet_author_557
1107,buet_author_558
2182,buet_author_559
2201,buet_author_56
1678,buet_author_560
1994,buet_author_561
2185,buet_author_562
2189,buet_author_563
2190,buet_author_564
2191,buet_author_565
2192,buet_author_566
2202,buet_author_567
2203,buet_author_568
1158,buet_author_57
1601,buet_author_570
1301,buet_author_572
2201,buet_author_573
1995,buet_author_575
1107,buet_author_577
2204,buet_author_578
1032,buet_author_579
986,buet_author_58
2037,buet_author_580
1732,buet_author_581
2205,buet_author_582
2206,buet_author_584
2207,buet_author_585
1060,buet_author_586
2208,buet_author_589
2209,buet_author_59
1186,buet_author_591
1107,buet_author_593
1186,buet_author_594
2210,buet_author_595
1495,buet_author_596
2211,buet_author_597
1057,buet_author_598
2212,buet_author_599
1196,buet_author_60
1369,buet_author_600
2213,buet_author_604
2213,buet_author_604
1039,buet_author_606
2214,buet_author_608
1107,buet_author_61
2215,buet_author_611
1677,buet_author_612
2216,buet_author_613
2217,buet_author_62
2218,buet_author_622
2219,buet_author_623
1678,buet_author_624
1107,buet_author_627
2220,buet_author_63
2221,buet_author_638
1532,buet_author_64
1032,buet_author_641
1032,buet_author_642
1626,buet_author_643
2222,buet_author_644
2223,buet_author_65
2224,buet_author_650
2225,buet_author_653
2226,buet_author_657
2227,buet_author_66
2228,buet_author_660
1163,buet_author_661
1092,buet_author_662
2229,buet_author_664
2064,buet_author_665
2230,buet_author_666
1561,buet_author_667
2231,buet_author_668
2231,buet_author_668
986,buet_author_669
2232,buet_author_671
2233,buet_author_672
2234,buet_author_673
2235,buet_author_674
2236,buet_author_676
2237,buet_author_677
2238,buet_author_678
2239,buet_author_682
1219,buet_author_684
2127,buet_author_685
1119,buet_author_688
2240,buet_author_689
2241,buet_author_690
2242,buet_author_691
1901,buet_author_692
2243,buet_author_693
2244,buet_author_695
2245,buet_author_696
2246,buet_author_697
2247,buet_author_698
2248,buet_author_699
2249,buet_author_7
2250,buet_author_700
2251,buet_author_701
2252,buet_author_702
2253,buet_author_703
2254,buet_author_704
2255,buet_author_705
2256,buet_author_706
2256,buet_author_706
2257,buet_author_71
2258,buet_author_710
1799,buet_author_713
2259,buet_author_715
2260,buet_author_716
1165,buet_author_717
1334,buet_author_718
1005,buet_author_719
2261,buet_author_72
1107,buet_author_720
2262,buet_author_728
1067,buet_author_729
1369,buet_author_73
2263,buet_author_730
2264,buet_author_731
1541,buet_author_735
2265,buet_author_74
1032,buet_author_741
2266,buet_author_744
1665,buet_author_745
2267,buet_author_746
2224,buet_author_747
2268,buet_author_748
2269,buet_author_749
2270,buet_author_75
2271,buet_author_750
2272,buet_author_751
2272,buet_author_751
1055,buet_author_752
2273,buet_author_753
1032,buet_author_754
2274,buet_author_755
1470,buet_author_756
2275,buet_author_757
2276,buet_author_76
2277,buet_author_760
2278,buet_author_761
2279,buet_author_762
2280,buet_author_765
1301,buet_author_766
2281,buet_author_767
2282,buet_author_769
1406,buet_author_77
2283,buet_author_775
2284,buet_author_779
2285,buet_author_78
2200,buet_author_781
2286,buet_author_782
2287,buet_author_784
1238,buet_author_789
1534,buet_author_79
1442,buet_author_790
1153,buet_author_793
2288,buet_author_794
1719,buet_author_795
2289,buet_author_796
2290,buet_author_797
2291,buet_author_8
1818,buet_author_80
2292,buet_author_802
2194,buet_author_803
2002,buet_author_804
2293,buet_author_805
2294,buet_author_806
1872,buet_author_807
1051,buet_author_808
1057,buet_author_809
2295,buet_author_814
2296,buet_author_815
2297,buet_author_816
1010,buet_author_817
2298,buet_author_819
2299,buet_author_820
2300,buet_author_821
2301,buet_author_823
1799,buet_author_824
2302,buet_author_826
2303,buet_author_827
2304,buet_author_828
2305,buet_author_83
2306,buet_author_830
1107,buet_author_831
2307,buet_author_832
2308,buet_author_833
2194,buet_author_836
2309,buet_author_838
2310,buet_author_839
2311,buet_author_84
1051,buet_author_840
2312,buet_author_841
2313,buet_author_842
1092,buet_author_843
2314,buet_author_844
2315,buet_author_845
2316,buet_author_846
2224,buet_author_847
2317,buet_author_848
1051,buet_author_849
1127,buet_author_85
2318,buet_author_850
1824,buet_author_851
2224,buet_author_852
2319,buet_author_853
2315,buet_author_854
2320,buet_author_855
1860,buet_author_856
2321,buet_author_857
1507,buet_author_858
1058,buet_author_859
2322,buet_author_86
2167,buet_author_862
2323,buet_author_863
2323,buet_author_863
2324,buet_author_864
1060,buet_author_867
