Authors,Title
"Sifatur Rahim, Syed Hasan","Performance Evaluation of Fast-TCP and TCP-Westwood+ for Multimedia Streaming in Wireless Network."
"Iffat Sharmin Chowdhury, Jutheka Lahiry, Syed Hasan","Performance Evaluation of Datagram Congestion Control Protocol (DCCP)."
"Md. Rezaul Karm, Md. Jawaherul Alam, Md. Saidur Rahman","Straight-line grid drawings of label-constrained outerplanar graphs with O(n logn) area (Extended Abstract)."
"Muhammad Ibrahim, A. R. Chowdhury, H. M. H. Babu","On the Minimization of Complete Test Set of Reversible K-CNOT Circuits for Stuck at Fault Model."
"Muhammad Ibrahim, A. R. Chowdhury, H. M. H. Babu","Minimization of Complete Test Set of k-CNOT Circuits for Single and Multiple Stuck-at Fault Model."
"Syed Hasan, Laurent Lefevre, Zhiyi Huang, Paul Werstein","Cross Layer Protocol Support for Live Streaming Media."
"Syed Hasan, Laurent Lefevre, Zhiyi Huang, Paul Werstein","Supporting Large Scale eResearch Infrastructures with Adapted Live Streaming Capabilities."
"Md. Rezaul Karim, Md. Saidur Rahman","Four-connected spanning subgraphs of doughnut graphs."
"Md. Haider Ali","Volume Preserving Deformation Modelling of Human Facial Soft-Tissue."
"Md. Haider Ali, Masum Billah, Soheli Farhana","Pedestrian Navigation Simulation in Virtual Environment."
"Syed Hasan, Zhiyi Huang, Paul Werstein","Dynamic Buffer Active Tuning for Low Latency Streaming Media."
"Syed Hasan","Congestion Control for Data Limited Flows."
"Md. Rezaul Karim, Md. Saidur Rahman","Straight-line grid drawings of planar graphs with linear area."
"A. Hossain, M. L. Rahman, F. Ahmed, Suraiya Pervin","New Approach to Automatic Segmentation of Bangla Speech."
"Shaily Kabir, Md. Haider Ali","A Heuristic Approach of Establishing the Relationship between Full Width Half Maximum (FWHM) and Human Facial Shape Distortion in Image Metamorphosis."
"Md. Haider Ali, Md. Akteruzzaman, Mohammad Abu Nawar Siddique","Three-Dimensional Shape Reconstruction in Medical Imaging."
"Shaily Kabir, Md. Haider Ali","A Heuristic Approach of Establishing the Relationship between Full Width Half Maximum (FWHM) and Human Facial Shape Distortion in Image Metamorphosis."
"S. M. Khaled, A. K. Biswas, M. L. Rahman, Suraiya Pervin","An Analysis on Human Resource Development in the ICT Sector of Bangladesh."
"Suraiya Pervin, Subrata Kr. Aditya","A Pipelined Architecture for Computing Eigenvectors."
"Suraiya Pervin, Subrata Kr. Aditya","An Area-efficient Equalizer based on the Complex TLMS."
"Suraiya Pervin, M. Chakroborty, T. S. Lamba","A Hyperbolic LMS Algorithm for CORDIC based Realization."
"Suraiya Pervin, M. Chakroborty, A. S. Dhar","A Trigonometric Formulation of the LMS Algorithm."
"Suraiya Pervin, M. Chakroborty, A. S. Dhar","CORDIC Realization of the Transversal Adaptive Filter using a Trigonometric LMS Algorithm."
"Suraiya Pervin, A. S. Dhar, M. Chakroborty","Pipelining of VSLMS Based Adaptive Equalizer with Minimum Output Latency."
"Suraiya Pervin, A. S. Dhar, M. Chakroborty","CORDIC Realization of the LMS based Complex Adaptive Equalizer."
"Suraiya Pervin, A. S. Dhar, M. Chakroborty","A Systolic Architecture for VSLMS based Adaptive Equalizer."
"Syed Miraj Momin, Md. Rafiqul Islam, Md. Rezaul Karim","An Approved Algorithm for Query Optimization using Generalized Outer-Join and Operator Selection in Bottom-up Trees."
"Saifuddin Md. Tareeq, Md. Rafiqul Islam, Md. Rezaul Karim","Improved techniques for query optimization using eliminating duplicates generated in transformation-based join enumeration."
"Ali Md. Haider, Toyohisa Kaneko","Realistic 3D Head Modeling from Video Captured Images and CT Data."
"Ali Md. Haider, Toyohisa Kaneko","Hair Shape Modeling from Video Captured Images and CT Data."
"Suraiya Pervin, A. S. Dhar, M. Chakroborty","A Pipelined Architecture for KLT based LMS Adaptive Equalizer."
"Suraiya Pervin, M. Chakroborty, A. S. Dhar","Systolizing the Adaptive Decision Feedback Equalizer using a Symbolic State Space Formulation."
"Suraiya Pervin, M. Chakroborty, A. S. Dhar","Pipelining the Adaptive Decision Feedback Equalizer with Zero Latency."
"Ali Md. Haider, Toyohisa Kaneko","Automatic Reconstruction of 3D Human Face from CT and Color Photographs."
"Md. Rezaul Karim, Pallab Dasgupta, P. P. Chakraborty, Dipankar Sarkar","A Prolog Program for Sliding Window Protocol Analysis."
"M. A. Hussain, M. O. Tokhi, Suraiya Pervin","Genetic Algorithms and Conventional Identification Schemes for Adaptive Active Control."
"Arnab Paul Joy, Mosarrat Jahan, Upama Kabir, Sanjoy Kumar Mahato","Precise Estimation of Local Probabilities for Bayesian Attack Graph Analysis."
"Muhammad Aminur Rahman, Md Mahin, Md Haider Ali, Md Hasanuzzaman","BHCDR: Real-Time Bangla Handwritten Characters and Digits Recognition using Adopted Convolutional Neural Network."
"Sofiul Azam Sony, Tasfi Zaman, Md Kamrul Islam, Jesan Ahammed Ovi, Md Ashraful Islam","eLearn++: An effective Incremental Learning Approach for Brain Tumor Detection."
"Jesan Ahammed Ovi, Md Ashraful Islam, Jannatul Ferdosh Nima","An Efficient Approach for Mining Weighted Frequent Patterns from Data Stream."
"Abu Naser, Nusrat Sultana, Md Ashraful Islam, Jesan Ahammed Ovi","Weighted Clickstream Mining Using Pre-order Linked Web-Access Pattern Tree."
"Hyame Assem Alameddine, Chadi Assi, Mosaddek Hossain Kamal Tushar, Jia Yuan Yu","Low-Latency Service Schedule Orchestration in NFV-based Networks."
"Sajib Kumar Mistry, Mosaddek Hossain Kamal, Dilip Mistry","Semantic Discovery of Web Services through Social Learning."
"Nazma Tara, Md. Kamal Ibne Sufian, Hafiz Md. Hasan Babu","Nanotechnology-Based Efficient Fault Tolerant Decoder in Reversible Logic."
"Sheikh Muhammad Sarwar, Mosaddek Hossain Kamal","Integration of Novel Image Based Features into Markov Random Field Model for Information Retrieval."
"Zarrin Tasnim Sworna, Mubin Ul Haque, Hafiz Md. Hasan Babu, Lafifa Jamal","A Cost-Efficient LUT-Based BCD Adder Design."
"Mohammad Shahidul Hasan, Mosaddek Hossain Kamal, M Lutfar Rahman","A NEW ADAPTIVE HYBRID ROUTING STRATEGY FOR DATAGRAM SERVICE."
"Hafiz Md. Hasan Babu, Lafifa Jamal, Sayanton Vhaduri Dibbo, Ashis Kumar Biswas","Area and Delay Efficient Design of a Quantum Bit String Comparator."
"Reem Kateb, Parisa Akaber, Mosaddek H. K. Tushar, Mourad Debbabi, Chadi Assi","Delay aware measurements gathering in WAMS communication network."
"Zarrin Tasnim Sworna, Mubin Ul Haque, Hafiz Md. Hasan Babu, Lafifa Jamal, Ashis Kumer Biswas","An Efficient Design of an FPGA-Based Multiplier Using LUT Merging Theorem."
"Mosaddek Hossain Kamal Tushar, Chadi Assi","Volt-VAR optimization by using electric vehicle, renewable energy and residential load-shifting."
"Mosaddek Hossain Kamal Tushar, Chadi Assi","Optimal electricity pricing in a microgrid network."
"Md. Mahmudul Hasan, Mosarrat Jahan, Shaily Kabir, Christian Wagner","A Fuzzy Logic-Based Trust Estimation in Edge-Enabled Vehicular Ad Hoc Networks."
"Shaikhum Monira, Upama Kabir, Mosarrat Jahan, Uchswas Paul","An Efficient and Secure Handover Mechanism for SDN-Enabled 5G HetNet."
