UID1,UID2,Title
1566,6280,PhotoNet: a Similarity-aware Picture Delivery Service for Situation Awareness
1566,6389,PhotoNet: a Similarity-aware Picture Delivery Service for Situation Awareness
1715,1837,PhotoNet: a Similarity-aware Picture Delivery Service for Situation Awareness
1715,3839,PhotoNet: a Similarity-aware Picture Delivery Service for Situation Awareness
1715,6280,PhotoNet: a Similarity-aware Picture Delivery Service for Situation Awareness
1715,6389,PhotoNet: a Similarity-aware Picture Delivery Service for Situation Awareness
1837,3839,PhotoNet: a Similarity-aware Picture Delivery Service for Situation Awareness
1837,6280,PhotoNet: a Similarity-aware Picture Delivery Service for Situation Awareness
1837,6389,PhotoNet: a Similarity-aware Picture Delivery Service for Situation Awareness
3839,6280,PhotoNet: a Similarity-aware Picture Delivery Service for Situation Awareness
3839,6389,PhotoNet: a Similarity-aware Picture Delivery Service for Situation Awareness
6280,6389,PhotoNet: a Similarity-aware Picture Delivery Service for Situation Awareness
2487,3656,A Novel Synthetic Minority Oversampling Technique for Imbalanced Data Set Learning
2487,5994,A Novel Synthetic Minority Oversampling Technique for Imbalanced Data Set Learning
3656,5994,A Novel Synthetic Minority Oversampling Technique for Imbalanced Data Set Learning
5270,6591,B. Scholz
5270,822,B. Scholz
6591,822,B. Scholz
129,2986,Masud Hasan
129,5235,Masud Hasan
2986,5235,Masud Hasan
367,3887,2011.
2188,420,M. Caesar
2188,4625,M. Caesar
420,4625,M. Caesar
123,2746,K. Nahrstedt
123,420,K. Nahrstedt
2746,420,K. Nahrstedt
1453,2746,Improving Robustness of DNS to Software Vulnerabilities
1453,420,Improving Robustness of DNS to Software Vulnerabilities
2746,420,Improving Robustness of DNS to Software Vulnerabilities
3487,420,An Improved TCP Congestion Control Algorithm forWireless Networks
3487,6146,M. Chowdhury
3487,4999,G. A. Shoja
2853,637,ICCS
1177,2365,Md. Mostofa Ali Patwary
1177,4882,Md. Mostofa Ali Patwary
2365,4882,Md. Mostofa Ali Patwary
3669,5302,A. Agrawal
3669,6596,A. Agrawal
5302,6596,A. Agrawal
2926,6142,17th Annual International Conference
3648,5928,Md. Saidur Rahman
3648,6405,Md. Saidur Rahman
5928,6405,Md. Saidur Rahman
1214,3997,Minimum-Layer Drawings of Trees
1214,4977,Md. Saidur Rahman
1214,5981,Md. Saidur Rahman
4977,5981,Md. Saidur Rahman
2739,3806,Cost Analysis of Mobility Management Entities of SINEMO
2739,6531,Cost Analysis of Mobility Management Entities of SINEMO
3806,6531,Cost Analysis of Mobility Management Entities of SINEMO
2739,3806,NASA ESTF
4003,656,Proceedings of the 13th International Conference on Advanced Communication Technology (ICACT 2011)
3164,3417,Arabic Nominals in HPSG: A Verbal Noun Perspective
3164,3748,Arabic Nominals in HPSG: A Verbal Noun Perspective
3164,6947,Arabic Nominals in HPSG: A Verbal Noun Perspective
3417,3748,Arabic Nominals in HPSG: A Verbal Noun Perspective
3417,6947,Arabic Nominals in HPSG: A Verbal Noun Perspective
3748,6947,Arabic Nominals in HPSG: A Verbal Noun Perspective
1162,1637,Computer Vision--ACCV 2009: 9th Asian Conference on Computer Vision
1162,3055,Computer Vision--ACCV 2009: 9th Asian Conference on Computer Vision
1637,3055,Computer Vision--ACCV 2009: 9th Asian Conference on Computer Vision
1214,4977,Muhammad Jawaherul Alam
3839,4384,Suman Nath
3839,4939,Suman Nath
4384,4939,Suman Nath
3839,6280,RELICS: In-network Realization of Incentives to Combat Selfishness in DTNs
3839,918,RELICS: In-network Realization of Incentives to Combat Selfishness in DTNs
6280,918,RELICS: In-network Realization of Incentives to Combat Selfishness in DTNs
1566,3839,End-to-End Delay Bound for Prioritized Data Flows in Disruption-tolerant Networks
1566,6280,End-to-End Delay Bound for Prioritized Data Flows in Disruption-tolerant Networks
3839,6280,End-to-End Delay Bound for Prioritized Data Flows in Disruption-tolerant Networks
2597,5169,Privacy preserving group nearest neighbor queries
2597,6269,Privacy preserving group nearest neighbor queries
5169,6269,Privacy preserving group nearest neighbor queries
7145,8585,International International Conference on Computer Engineering and Applications (
1037,3252,On the Longest Vulnerable Path inside a Sensor Network from Boundary Regions
6514,8608,International Symposium on Voronoi Diagram in Science and Engineering
1334,4095,L. Kulik
1334,5306,L. Kulik
4095,5306,L. Kulik
6839,8265,IEEE TENCON
2998,4306,A.K.M. Ashikur Rahman
2998,5355,A.K.M. Ashikur Rahman
4306,5355,A.K.M. Ashikur Rahman
1729,3632,A.K.M. Ashikur Rahman
1729,5337,A.K.M. Ashikur Rahman
3632,5337,A.K.M. Ashikur Rahman
1456,2183,Experiments on Union-Find Algorithms for the Disjoint-Set Data Structure
1456,3669,Experiments on Union-Find Algorithms for the Disjoint-Set Data Structure
2183,3669,Experiments on Union-Find Algorithms for the Disjoint-Set Data Structure
2853,637,WCNC
195,2201,M. Sohel Rahman
195,3252,M. Sohel Rahman
2201,3252,M. Sohel Rahman
2755,2926,Solving the multi-dimensional multi-choice knapsack problem with the help of ants
2755,3786,Solving the multi-dimensional multi-choice knapsack problem with the help of ants
2926,3786,Solving the multi-dimensional multi-choice knapsack problem with the help of ants
2926,5227,Shampa Shahriyar
2926,6142,Shampa Shahriyar
5227,6142,Shampa Shahriyar
2926,3131,ISCO 2010 Proceedings: Electronic Notes in Discrete Mathematics
2926,3252,ISCO 2010 Proceedings: Electronic Notes in Discrete Mathematics
2926,4897,ISCO 2010 Proceedings: Electronic Notes in Discrete Mathematics
3131,3252,ISCO 2010 Proceedings: Electronic Notes in Discrete Mathematics
3131,4897,ISCO 2010 Proceedings: Electronic Notes in Discrete Mathematics
3252,4897,ISCO 2010 Proceedings: Electronic Notes in Discrete Mathematics
2926,5292,Solving a Generalized Version of the Exact Cover Problem with a Light-Based Device
2739,3806,Cost Analysis of Mobility Entities of Hierarchical Mobile IPv6
2739,6531,Cost Analysis of Mobility Entities of Hierarchical Mobile IPv6
3806,6531,Cost Analysis of Mobility Entities of Hierarchical Mobile IPv6
4003,656,Proceedings of the 35th IEEE Local Computer Networks (LCN 2010)
3164,3417,and Reaz Ahmed
3164,3748,and Reaz Ahmed
3417,3748,and Reaz Ahmed
3668,5808,Intelligent Mobile Health Monitoring System
2926,3536,Finding all covers of an indeterminate string in O(n) time on average
2926,6948,Finding all covers of an indeterminate string in O(n) time on average
3536,6948,Finding all covers of an indeterminate string in O(n) time on average
4003,467,Hybrid LEACH: A relay node based low energy adaptive clustering hierarchy for wireless sensor networks
4003,467,9th IEEE Malaysia International Conference on Communications (MICC)
4081,5832,Generating all triangulations of plane graphs
210,5994,Load Aware Broadcast in Mobile Ad Hoc Networks
210,6253,Load Aware Broadcast in Mobile Ad Hoc Networks
5994,6253,Load Aware Broadcast in Mobile Ad Hoc Networks
1998,2547,Q-Tree: a Multi-attribute Based Range Query Solution for Tele-immersive Framework
1998,3289,Q-Tree: a Multi-attribute Based Range Query Solution for Tele-immersive Framework
1998,3839,Q-Tree: a Multi-attribute Based Range Query Solution for Tele-immersive Framework
2547,3289,Q-Tree: a Multi-attribute Based Range Query Solution for Tele-immersive Framework
2547,3839,Q-Tree: a Multi-attribute Based Range Query Solution for Tele-immersive Framework
3289,3839,Q-Tree: a Multi-attribute Based Range Query Solution for Tele-immersive Framework
1860,3839,Robin Kravets
1860,6280,Robin Kravets
3839,6280,Robin Kravets
1208,3839,Robin Kravets
1208,6280,Robin Kravets
3839,6280,Robin Kravets
209,2986,Masud Hasan
209,5235,Masud Hasan
2986,5235,Masud Hasan
3854,5228,A.K.M. Ashikur Rahman
3854,5326,A.K.M. Ashikur Rahman
5228,5326,A.K.M. Ashikur Rahman
5264,656,International Conference on Artificial Intelligence
2820,3668,Dynamic Adaptive Content Delivery using Genetic Algorithm
1326,1643,Collaborative Proxy Peering System (CPPS) for Scalable Video Streaming
1222,1232,Parallel Architectures and Compilation Techniques
2833,2926,Maximum Neighbour Voronoi Games
2833,3252,Maximum Neighbour Voronoi Games
2926,3252,Maximum Neighbour Voronoi Games
3252,5245,M. Sohel Rahman
2926,4867,he Second International Workshop on Optical Super Computing (OSC)
3463,4200,Md. Saidur Rahman
3463,4215,Md. Saidur Rahman
4200,4215,Md. Saidur Rahman
1037,3252,On the Longest Vulnerable Path inside Sensor Network from Boundary Regions
7436,8751,1--4
3417,6947,Nonconcatenative morphology: An HPSG analysis
3417,5060,An HPSG analysis of Arabic verb
1162,1946,G Lu
1162,3055,G Lu
1946,3055,G Lu
1037,4079,Application of artificial neural network in social computing in the context of third world countries
2385,4225,Pairwise compatibility graphs
1218,3839,Virtual Battery: an Energy Reserve Abstraction for Embedded Sensor Networks
1218,4384,Virtual Battery: an Energy Reserve Abstraction for Embedded Sensor Networks
1218,4823,Virtual Battery: an Energy Reserve Abstraction for Embedded Sensor Networks
1218,6280,Virtual Battery: an Energy Reserve Abstraction for Embedded Sensor Networks
3839,4384,Virtual Battery: an Energy Reserve Abstraction for Embedded Sensor Networks
3839,4823,Virtual Battery: an Energy Reserve Abstraction for Embedded Sensor Networks
3839,6280,Virtual Battery: an Energy Reserve Abstraction for Embedded Sensor Networks
4384,4823,Virtual Battery: an Energy Reserve Abstraction for Embedded Sensor Networks
4384,6280,Virtual Battery: an Energy Reserve Abstraction for Embedded Sensor Networks
4823,6280,Virtual Battery: an Energy Reserve Abstraction for Embedded Sensor Networks
1334,4095,L. Kulik
1334,4898,L. Kulik
4095,4898,L. Kulik
1334,4095,L. Kulik
1334,4898,L. Kulik
4095,4898,L. Kulik
1457,2968,A.K.M. Ashikur Rahman
1457,5257,A.K.M. Ashikur Rahman
2968,5257,A.K.M. Ashikur Rahman
2727,2923,A.K.M. Ashikur Rahman
2727,5329,A.K.M. Ashikur Rahman
2923,5329,A.K.M. Ashikur Rahman
2380,2688,Training of Neural Network Ensemble Through Progressive Interaction
2380,3656,Training of Neural Network Ensemble Through Progressive Interaction
2688,3656,Training of Neural Network Ensemble Through Progressive Interaction
3668,5196,Controlling Remote Systems Using Mobile Telephony
3806,4870,5th international symposium on Neural Networks: Advances in Neural Networks
3806,5264,5th international symposium on Neural Networks: Advances in Neural Networks
3806,656,5th international symposium on Neural Networks: Advances in Neural Networks
4870,5264,5th international symposium on Neural Networks: Advances in Neural Networks
4870,656,5th international symposium on Neural Networks: Advances in Neural Networks
5264,656,5th international symposium on Neural Networks: Advances in Neural Networks
3668,637,Directional Antenna Based Connected Dominating Set Construction for Energy Efficient Broadcasting in Wireless Ad Hoc Networks
3668,4873,S. I. Ahamed
3668,5319,S. I. Ahamed
4873,5319,S. I. Ahamed
3463,4079,Computing beta -Drawings of 2-Outerplane Graphs in Linear Time
3463,3636,Md. Saidur Rahman
3463,4215,Md. Saidur Rahman
3636,4215,Md. Saidur Rahman
1645,5236,Abu Sayed Md. Latiful Hoque
1162,1637,Comparison of retrieval effectiveness of different region based image representations
1162,3055,Comparison of retrieval effectiveness of different region based image representations
1637,3055,Comparison of retrieval effectiveness of different region based image representations
1166,3656,A. Mahmood
3668,5270,IEEE Pacific Rim Conference
7437,8749,1-6
2192,2689,Wizard: Suggesting macro-actions comprehensively
2597,6269,9th International Conference on Ubiquitous Computing (UbiComp)
210,4623,Enhanced Dominant Pruning-based Broadcasting in Untrusted Ad-hoc Wireless Networks
210,826,Enhanced Dominant Pruning-based Broadcasting in Untrusted Ad-hoc Wireless Networks
4623,826,Enhanced Dominant Pruning-based Broadcasting in Untrusted Ad-hoc Wireless Networks
2573,2926,Pattern matching in degenerate dna/rna sequences
2573,954,Pattern matching in degenerate dna/rna sequences
2926,954,Pattern matching in degenerate dna/rna sequences
2926,2943,L. Vagner
2926,954,L. Vagner
2943,954,L. Vagner
164,5300,M. Sohel Rahman
164,954,M. Sohel Rahman
5300,954,M. Sohel Rahman
2926,2943,L. Vagner
2926,954,L. Vagner
2943,954,L. Vagner
2926,954,AAIM
2926,954,SOFSEM
2796,2926,T. Walen
2796,954,T. Walen
2926,954,T. Walen
4600,8615,DMTCS
4714,4741,2007.
2749,2926,Finding patterns in given intervals (conference_Edited
2749,954,Finding patterns in given intervals (conference_Edited
2926,954,Finding patterns in given intervals (conference_Edited
2926,6536,Algorithms for two versions of LCS problem for indeterminate strings (Conference
2926,954,Algorithms for two versions of LCS problem for indeterminate strings (Conference
6536,954,Algorithms for two versions of LCS problem for indeterminate strings (Conference
1813,192,V. J. Marathe
1813,2763,V. J. Marathe
192,2763,V. J. Marathe
3668,4312,An Efficient Data Structure using Flash Memory for Mobile Devices
8523,8777,International Conference on Information and Communication Technology (ICICT 2007)
118,2828,SIR performance of multipath cellular network for quality assured multimedia delivery
118,4003,SIR performance of multipath cellular network for quality assured multimedia delivery
2828,4003,SIR performance of multipath cellular network for quality assured multimedia delivery
2690,3806,Hierarchical Model of GRSB Protocol
2690,5353,Hierarchical Model of GRSB Protocol
3806,5353,Hierarchical Model of GRSB Protocol
2690,3806,Modified Algorithms for Multilevel GRSB Protocol
2690,5353,Modified Algorithms for Multilevel GRSB Protocol
3806,5353,Modified Algorithms for Multilevel GRSB Protocol
162,4317,Masud Hasan
162,5345,Masud Hasan
4317,5345,Masud Hasan
210,4623,"23rd Biennial Symposium on Communications- QBSC 2006,"
8377,8514,oint 3rd International Conference on Soft Computing and Intelligent Systems and 7th International Symposium on advanced Intelligent Systems (SCIS & ISIS 2006)
2748,2926,W. F. Smyth
2748,954,W. F. Smyth
2926,954,W. F. Smyth
2926,954,ISAAC
3668,3839,Hierarchical Numbering based Routing Protocol for Wireless Ad Hoc Networks (Poster
113,3668,Design of An l- Exclusion Algorithm for Mobile Adhoc Networks
113,5281,Design of An l- Exclusion Algorithm for Mobile Adhoc Networks
3668,5281,Design of An l- Exclusion Algorithm for Mobile Adhoc Networks
116,3669,Md. Mostofa Akbar
116,420,Md. Mostofa Akbar
3669,420,Md. Mostofa Akbar
1445,4311,Service/Resource Naming: A Comparative Study
1445,4860,Service/Resource Naming: A Comparative Study
1445,5060,Service/Resource Naming: A Comparative Study
1445,6141,Service/Resource Naming: A Comparative Study
1445,6588,Service/Resource Naming: A Comparative Study
4311,4860,Service/Resource Naming: A Comparative Study
4311,5060,Service/Resource Naming: A Comparative Study
4311,6141,Service/Resource Naming: A Comparative Study
4311,6588,Service/Resource Naming: A Comparative Study
4860,5060,Service/Resource Naming: A Comparative Study
4860,6141,Service/Resource Naming: A Comparative Study
4860,6588,Service/Resource Naming: A Comparative Study
5060,6141,Service/Resource Naming: A Comparative Study
5060,6588,Service/Resource Naming: A Comparative Study
6141,6588,Service/Resource Naming: A Comparative Study
1445,4311,Service Discovery Protocols: A Comparative Study
1445,4860,Service Discovery Protocols: A Comparative Study
1445,5060,Service Discovery Protocols: A Comparative Study
1445,6141,Service Discovery Protocols: A Comparative Study
1445,6588,Service Discovery Protocols: A Comparative Study
4311,4860,Service Discovery Protocols: A Comparative Study
4311,5060,Service Discovery Protocols: A Comparative Study
4311,6141,Service Discovery Protocols: A Comparative Study
4311,6588,Service Discovery Protocols: A Comparative Study
4860,5060,Service Discovery Protocols: A Comparative Study
4860,6141,Service Discovery Protocols: A Comparative Study
4860,6588,Service Discovery Protocols: A Comparative Study
5060,6141,Service Discovery Protocols: A Comparative Study
5060,6588,Service Discovery Protocols: A Comparative Study
6141,6588,Service Discovery Protocols: A Comparative Study
2378,4095,A Framework for Dynamic Composition of Web Services Using Static Look-Up Table
210,4623,IEEE International Conference on Communications
2380,2688,A hybrid algorithm for compact neural network ensemble
2380,3656,A hybrid algorithm for compact neural network ensemble
2688,3656,A hybrid algorithm for compact neural network ensemble
1326,1643,A CBR-streaming Scheme for VBR-encoded Videos
1331,2926,G. Shoja
1331,3668,G. Shoja
2926,3668,G. Shoja
1326,2926,G. C. Shoja
1326,3668,G. C. Shoja
2926,3668,G. C. Shoja
2926,4890,ICDCIT
4302,6211,No-bend orthogonal drawings of series-parallel graphs
2853,3656,Min-Max fairness scheme for resource allocation in cellular multimedia networks
2853,4003,Min-Max fairness scheme for resource allocation in cellular multimedia networks
3656,4003,Min-Max fairness scheme for resource allocation in cellular multimedia networks
2698,2905,Proceedings of the 2004 ACM Symposium on applied computing
210,4623,22nd Biennial Symposium on Communications- QBSC 2004
210,4623,Controlled Flooding in Wireless Ad-hoc Networks
210,6533,Controlled Flooding in Wireless Ad-hoc Networks
4623,6533,Controlled Flooding in Wireless Ad-hoc Networks
2842,5226,International conference on high-performance computing (HiPC)
2842,5226,A. Mitra
2842,829,A. Mitra
5226,829,A. Mitra
2892,3668,Semi Distributed Admission Controller Architecture of Video on Demand Service for a Set of Media Server Firms
2892,4301,Semi Distributed Admission Controller Architecture of Video on Demand Service for a Set of Media Server Firms
3668,4301,Semi Distributed Admission Controller Architecture of Video on Demand Service for a Set of Media Server Firms
3707,4308,Md. Z. Mahmud
3707,637,Md. Z. Mahmud
4308,637,Md. Z. Mahmud
2576,2853,Mohammad Mahfuzul Islam
2576,3656,Mohammad Mahfuzul Islam
2853,3656,Mohammad Mahfuzul Islam
2205,2762,A Complete OCR for Continuous Bengali Characters
2205,948,A Complete OCR for Continuous Bengali Characters
2762,948,A Complete OCR for Continuous Bengali Characters
1327,2198,E. Manning
1327,3668,E. Manning
2198,3668,E. Manning
1331,3668,G. Shoja
1331,5315,G. Shoja
3668,5315,G. Shoja
2379,6211,A linear algorithm for prescribed-area octagonal drawings of plane graphs
3161,6211,Orthogonal drawings of plane graphs without bends
5842,6211,Rectangular drawings of planar graphs
153,2380,A new algorithm for training cooperative neural network ensemble
153,3656,A new algorithm for training cooperative neural network ensemble
2380,3656,A new algorithm for training cooperative neural network ensemble
1331,3668,G. Shoja
1331,4894,G. Shoja
3668,4894,G. Shoja
1331,1652,Application of UM-D to Optimal Server Selection for Content Routing
1331,3668,Application of UM-D to Optimal Server Selection for Content Routing
1652,3668,Application of UM-D to Optimal Server Selection for Content Routing
5239,6211,A linear algorithm for rectangular drawings of planar graphs
3252,6211,A linear algorithm for compact boxdrawings of trees
115,1323,Optical Character Recognition of Bangla Characters using Neural Network: A Better Approach
115,3806,Optical Character Recognition of Bangla Characters using Neural Network: A Better Approach
115,959,Optical Character Recognition of Bangla Characters using Neural Network: A Better Approach
1323,3806,Optical Character Recognition of Bangla Characters using Neural Network: A Better Approach
1323,959,Optical Character Recognition of Bangla Characters using Neural Network: A Better Approach
3806,959,Optical Character Recognition of Bangla Characters using Neural Network: A Better Approach
2380,3656,Proc. of the Fourth International Conference on Evolvable Systems: From Biology to Hardware (ICES2001)
2380,5324,Proc. of the Fourth International Conference on Evolvable Systems: From Biology to Hardware (ICES2001)
3656,5324,Proc. of the Fourth International Conference on Evolvable Systems: From Biology to Hardware (ICES2001)
1331,1652,S. Khan
1331,3668,S. Khan
1652,3668,S. Khan
4279,5579,Compression using Huffman Coding Techniques
4738,7278,in Proc. Int. Conf. on Electrical and Computer Engg.-2001
3961,5097,A Storage Efficient Header for Huffman Coding
5054,5617,ICCIT2001
4716,4940,On Linear Time Algorithm for SSP Problem
177,4220,n Proc. Nat. Conf. Comp. & Inf. Syst.-2000
1179,343,UK Workshop on Computational Intelligence
2380,2920,An algorithm for automatic design of two hidden layered artificial neural network
2380,3656,An algorithm for automatic design of two hidden layered artificial neural network
2920,3656,An algorithm for automatic design of two hidden layered artificial neural network
5832,6211,Box-rectangular drawings of plane graphs
3656,4872,Performance evaluation of an invariant pattern neural network model for printed Bangla character recognition
3656,5289,Performance evaluation of an invariant pattern neural network model for printed Bangla character recognition
4872,5289,Performance evaluation of an invariant pattern neural network model for printed Bangla character recognition
2865,3656,T. Asai
2865,4883,T. Asai
3656,4883,T. Asai
2827,4220,n Proc. Nat. Conf. Comp. & Inf. Syst.-1999
5832,6211,A linear algorithm for optimal orthogonal drawings of triconnected cubic plane graphs
2845,4220,Dynamic programming based 2-dimensional warping algorithm for Bangla character recognition
204,4220,n Proc. Nat. Conf. Comp. & Inf. Syst.-1998
1164,4220,n Proc. Nat. Conf. Comp. & Inf. Syst.-1998
173,4220,n Proc. Nat. Conf. Comp. & Inf. Syst.-1998
5832,6211,A Linear Algorithm for Optimal Orthogonal Drawings of Triconnected Cubic Plane Graphs
4220,5338,n Proc. Nat. Conf. Comp. & Inf. Syst.
2929,4220,n Proc. Nat. Conf. Comp. & Inf. Syst.
2845,4220,Dynamic programming based 2-dimensional warping algorithm for pattern matching
214,4220,n Proc. Nat. Conf. Comp. & Inf. Syst.
4220,5235,n Proc. Nat. Conf. Comp. & Inf. Syst.
5832,6211,A Linear-Time Algorithm for Four-Partitioning Four-Connected Planar Graphs
5832,6211,Rectangular Grid Drawings of Plane Graphs
3111,5354,On Optimization of Arithmetic Computation
5344,6072,Standard Static Huffman Code for Bangla Alphabet
2854,5010,A VS FORTRAN Code for Simplex Algorithm Using Column Generation Technique
4595,5920,14th Annual Bangladesh Science Conference
2854,5010,An MIP Model for Transportation Problems Using Subgraph Selection
2854,6676,On Graceful Labelling of Trees
1728,420,M. Caesar
1728,4858,M. Caesar
420,4858,M. Caesar
3668,4856,Reservation based Admission Control of a Multimedia Server
2926,5333,Longest Common Subsequence Problem for Run-Length-Encoded Strings
2926,5357,Longest Common Subsequence Problem for Run-Length-Encoded Strings
5333,5357,Longest Common Subsequence Problem for Run-Length-Encoded Strings
2448,4274,ADBNet: An Attention-Guided Deep Broad Convolutional Neural Network for the Classification of Breast Cancer Histopathology Images
2448,4720,ADBNet: An Attention-Guided Deep Broad Convolutional Neural Network for the Classification of Breast Cancer Histopathology Images
4274,4720,ADBNet: An Attention-Guided Deep Broad Convolutional Neural Network for the Classification of Breast Cancer Histopathology Images
2426,2448,XAI-Driven Lightweight Multiscale ConvLSTM Architecture for Video Violence Detection
2426,3295,XAI-Driven Lightweight Multiscale ConvLSTM Architecture for Video Violence Detection
2448,3295,XAI-Driven Lightweight Multiscale ConvLSTM Architecture for Video Violence Detection
1657,2448,An Enhanced Feature-Based Hybrid Approach for Adversarial PDF Malware Detection
2448,5408,Removing Rain from Single Image Using Atrous U-Net and GAN
2448,800,Removing Rain from Single Image Using Atrous U-Net and GAN
5408,800,Removing Rain from Single Image Using Atrous U-Net and GAN
1945,2345,A hybrid deep learning framework for daily living human activity recognition with cluster-based video summarization
1945,5188,A hybrid deep learning framework for daily living human activity recognition with cluster-based video summarization
1945,5204,A hybrid deep learning framework for daily living human activity recognition with cluster-based video summarization
2345,5188,A hybrid deep learning framework for daily living human activity recognition with cluster-based video summarization
2345,5204,A hybrid deep learning framework for daily living human activity recognition with cluster-based video summarization
5188,5204,A hybrid deep learning framework for daily living human activity recognition with cluster-based video summarization
1657,1812,PDF Malware Detection: Towards Machine Learning Modeling with Explainability Analysis
1657,2448,PDF Malware Detection: Towards Machine Learning Modeling with Explainability Analysis
1812,2448,PDF Malware Detection: Towards Machine Learning Modeling with Explainability Analysis
2448,3301,Estimation from Human Facial Expression Using Deep Neural Network
2448,5847,Estimation from Human Facial Expression Using Deep Neural Network
3301,5847,Estimation from Human Facial Expression Using Deep Neural Network
2448,3295,Classification of Lung and Colon Cancer Histopathological Images Using Global Context Attention Based Convolutional Neural Network
2448,4720,Classification of Lung and Colon Cancer Histopathological Images Using Global Context Attention Based Convolutional Neural Network
3295,4720,Classification of Lung and Colon Cancer Histopathological Images Using Global Context Attention Based Convolutional Neural Network
2448,291,Improved YOLOv5-Based Real-Time Road Pavement Damage Detection in Road Infrastructure Management
2448,3301,Attention-Based Human Age Estimation from Face Images to Enhance Public Security
2448,5847,Attention-Based Human Age Estimation from Face Images to Enhance Public Security
3301,5847,Attention-Based Human Age Estimation from Face Images to Enhance Public Security
1272,2448,Outdoor Trash Detection in Natural Environment Using a Deep Learning Model
1272,4720,Outdoor Trash Detection in Natural Environment Using a Deep Learning Model
1272,6324,Outdoor Trash Detection in Natural Environment Using a Deep Learning Model
2448,4720,Outdoor Trash Detection in Natural Environment Using a Deep Learning Model
2448,6324,Outdoor Trash Detection in Natural Environment Using a Deep Learning Model
4720,6324,Outdoor Trash Detection in Natural Environment Using a Deep Learning Model
1272,2426,Human Pose Estimation Using Parallel Architecture
1272,2448,Human Pose Estimation Using Parallel Architecture
1272,7410,Human Pose Estimation Using Parallel Architecture
2426,2448,Human Pose Estimation Using Parallel Architecture
2426,7410,Human Pose Estimation Using Parallel Architecture
2448,7410,Human Pose Estimation Using Parallel Architecture
2426,2448,Daily Living Human Activity Recognition Using Deep Neural Networks
2426,3420,Daily Living Human Activity Recognition Using Deep Neural Networks
2448,3420,Daily Living Human Activity Recognition Using Deep Neural Networks
2426,2448,Classification of Lung and Colon Cancer Using Deep Learning Method
2426,3295,Classification of Lung and Colon Cancer Using Deep Learning Method
2448,3295,Classification of Lung and Colon Cancer Using Deep Learning Method
2426,2448,Classifying Breast Cancer Using Deep Convolutional Neural Network Method
2426,4274,Classifying Breast Cancer Using Deep Convolutional Neural Network Method
2448,4274,Classifying Breast Cancer Using Deep Convolutional Neural Network Method
1535,2448,A comprehensive study on atlas-based classification of autism spectrum disorder using functional connectivity features from resting-state functional magnetic resonance imaging
2448,3339,Person Recognition Based on Deep Gait: A Survey
2448,3344,Person Recognition Based on Deep Gait: A Survey
2448,759,Person Recognition Based on Deep Gait: A Survey
3339,3344,Person Recognition Based on Deep Gait: A Survey
3339,759,Person Recognition Based on Deep Gait: A Survey
3344,759,Person Recognition Based on Deep Gait: A Survey
2448,620,A Transfer Learning Approach to Recognize Pedestrian Attributes
2448,4797,Flood Region Detection Based on K-Means Algorithm and Color Probability
2448,5408,Flood Region Detection Based on K-Means Algorithm and Color Probability
4797,5408,Flood Region Detection Based on K-Means Algorithm and Color Probability
2448,4173,Multi-Person Pose Estimation using Group-Based Convolutional Neural Network Model
2448,4720,Multi-Person Pose Estimation using Group-Based Convolutional Neural Network Model
2448,5847,Multi-Person Pose Estimation using Group-Based Convolutional Neural Network Model
4173,4720,Multi-Person Pose Estimation using Group-Based Convolutional Neural Network Model
4173,5847,Multi-Person Pose Estimation using Group-Based Convolutional Neural Network Model
4720,5847,Multi-Person Pose Estimation using Group-Based Convolutional Neural Network Model
2448,3519,Shadow processing with color model adjustment and texture analysis
2448,4213,Shadow processing with color model adjustment and texture analysis
2448,6194,Shadow processing with color model adjustment and texture analysis
3519,4213,Shadow processing with color model adjustment and texture analysis
3519,6194,Shadow processing with color model adjustment and texture analysis
4213,6194,Shadow processing with color model adjustment and texture analysis
2448,4173,Jointly Learning Structure for Human Pose Estimation using Convolutional Neural Networks
2448,5847,Jointly Learning Structure for Human Pose Estimation using Convolutional Neural Networks
4173,5847,Jointly Learning Structure for Human Pose Estimation using Convolutional Neural Networks
2448,3175,Masked Face Inpainting Using Generative Adversarial Network Based Architecture
1272,2448,Trash Image Classification Using Transfer Learning Based Deep Neural Network
1272,620,Trash Image Classification Using Transfer Learning Based Deep Neural Network
2448,620,Trash Image Classification Using Transfer Learning Based Deep Neural Network
2448,620,Detecting Spam SMS Using Self Attention Mechanism
2426,2448,Fine-Grained Soccer Actions Classification Using Deep Neural Network
2426,3971,Fine-Grained Soccer Actions Classification Using Deep Neural Network
2426,620,Fine-Grained Soccer Actions Classification Using Deep Neural Network
2448,3971,Fine-Grained Soccer Actions Classification Using Deep Neural Network
2448,620,Fine-Grained Soccer Actions Classification Using Deep Neural Network
3971,620,Fine-Grained Soccer Actions Classification Using Deep Neural Network
2448,3028,Emotion Recognition from Speech Using Deep Learning
2448,5534,Emergency Vehicle Detection Using Deep Convolutional Neural Network
2448,620,Categorization of actions in soccer videos using a combination of transfer learning and Gated Recurrent Unit
2448,2502,Tomato leaf disease recognition using depthwise separable convolution
2448,620,Tomato leaf disease recognition using depthwise separable convolution
2502,620,Tomato leaf disease recognition using depthwise separable convolution
2448,705,Human Fall Classification from Indoor Videos Using Modified Transfer Learning Model
2448,4557,A Framework for Pedestrian Attribute Recognition Using Deep Learning
