Authors,Title
Md. Humayun Kabir,A Novel Architecture for SDN-based Cellular Network
Md. Humayun Kabir,Research Issues on Vehicular Ad hoc Network
Md. Humayun Kabir,Software Defined Networking (SDN): A Revolution in Computer Network
"Md. Humayun Kabir, Bimal K. Pramanik, Somlal Das, Subrata Pramanik, Md. Ekramul Hamid",Trusted On-demand Distance Vector Routing for Ad hoc Networks
"B.K. Pramanik, Md. Ekramul Hamid, Somlal Das, Kazi J. Rahman, Md. Humayum Kabir and M. Hammar",Selective Area Epitaxy of current blocking layers for Vertical Cavity Surface Emitting Laser application
"Md Humayun Kabir, Michael D. O’Connor, Joshua W. K. Ho",Discovery and analysis of signalling pathway components using gene ontology annotations
"Md Humayun Kabir, Djordje Djordjevic, Joshua W.K. Ho, Michael O’Connor",Bioinformatics validation of human iPSC-derived ROR1+ cells as lens epithelial cells
"Md Humayun Kabir, Djordje Djordjevic, Michael D. O’Connor, Joshua W. K. Ho",C3: An R package for cross-species compendium-based cell-type identification
"Md Humayun Kabir, Djordje Djordjevic, Michael D. O’Connor, Joshua W. K. Ho",C3: An R package for cross-species compendium-based cell-type identification
"Mahboob Qaosar, Asif Zaman, Md. Anisuzzaman Siddique, Chen Li, Yasuhiko Morimoto",Secure k-skyband computation framework in distributed multi-party databases
"Mahboob Qaosar, Kazi Md. Rokibul Alam, Asif Zaman, Chen Li, Saleh Ahmed, Md. Anisuzzaman Siddique, Yasuhiko Morimoto",A Framework for Privacy-Preserving Multi-Party Skyline Query Based on Homomorphic Encryption
"Md. Anisuzzaman Siddique, Hao Tian, Mahboob Qaosar, Yasuhiko Morimoto",MapReduce Algorithm for Variants of Skyline Queries: Skyband and Dominating Queries
"Saleh Ahmed, Mahboob Qaosar, Asif Zaman, Md. Anisuzzaman Siddique, Chen Li, Kazi Md. Rokibul Alam, Yasuhiko Morimoto",Privacy-Aware MapReduce Based Multi-Party Secure Skyline Computation
"Mahboob Qaosar, Asif Zaman, Md. Anisuzzaman Siddique, Annisa, Yasuhiko Morimoto",Privacy-Preserving Secure Computation of Skyline Query in Distributed Multi-Party Databases
"Chen Li, Annisa, Asif Zaman, Mahboob Qaosar, Saleh Ahmed, Yasuhiko Morimoto",MapReduce Algorithm for Location Recommendation by Using Area Skyline Query
"Mahboob Qaosar, Shamim Ahmad",A Combinational Logic Approach by using HDL to Implement DES Algorithm
"Mahboob Qaosar, Shamim Ahmad",Design of an Automatic Device Controller Based on Temperature Sensing by Using Verilog HDL Targeting an FPGA
"Mahboob Qaosar, Kazi Md. Rokibul Alam, Chen Li, Yasuhiko Morimoto",Privacy-preserving Top-k Dominating Queries in Distributed Multi-party Databases
"Chen Li, Xu Zhang, Mahboob Qaosar, Saleh Ahmed, Kazi Md. Rokibul Alam, Yasuhiko Morimoto",Multi-factor Based Stock Price Prediction Using Hybrid Neural Networks with Attention Mechanism
"Chen Li, Minjia He, Mahboob Qaosar, Saleh Ahmed, Yasuhiko Morimoto",Capturing Temporal Dynamics of Users’ Preferences from Purchase History Big Data for Recommendation System
"Saleh Ahmed, Mahboob Qaosar, Rizka Wakhidatus Sholikah, Yasuhiko Morimoto",Early Dementia Detection through Conversations to Virtual Personal Assistant
"Mahboob Qaosar, Saleh Ahmed, Chen Li, Yasuhiko Morimoto",Hybrid Sensing and Wearable Smart Device for Health Monitoring and Medication: Opportunities and Challenges
"Md. Khademul Islam Molla, Mahboob Qaosar, Keikichi Hirose",Instantaneous Pitch Estimation of Noisy Speech Signal with Multivariate SST
"Mahboob Qaosar, Md. Iqbal Aziz Khan, Md. Rashed Al Mahfuz, Md. Zahangir Alom",A New Sorting Algorithm Offering Effective Time Complexity
"Mahboob Qaosar, Shamim Ahmad, Saleh Ahmed, Md. Shariful Islam",Design and Development of PC-Controlled Electronic Braille Board to Represent Text Document into Braille Character Format in Braille Board
"Md. Rashed Al Mahfuz, Md. Zahangir Alom, Mahboob Qaosar, K. M. Ibrahim Khalilullah",Real Time Flood Forecasting System using Wireless Sensor Network
"Sangeeta Biswas, Md. Iqbal Aziz Khan, Md. Tanvir Hossain, Angkan Biswas, Takayoshi Nakai and Johan Rohdin",Which Color Channel Is Better for Diagnosing Retinal Diseases Automatically in Color Fundus Photographs?
"Sangeeta Biswas, Johan Rohdin, Angkan Biswas, Martin Drahanský",A Study of Bilateral Symmetry in Color Fundus Photographs
"Sangeeta Biswas, Johan Rohdin, Andrii Kavetskyi, Gabriel Saraiva, Angkan Biswas, Martin Drahanský",Investigation of Bilateral Similarity in Central Retinal Blood Vessels
"Johan Rohdin, Sangeeta Biswas, Koichi Shinoda",Robust discriminative training against data insufficiency in PLDA-based speaker verification
"Sangeeta Biswas, Johan Rohdin, Koichi Shinoda",Autonomous selection of i-vectors for PLDA modelling in speaker verification
"Sangeeta Biswas, Shamim Ahmad, M. Khademul Islam Molla, Keikichi Hirose, Mohammed Nasser",Kolmogorov-Smirnov Test in Text-Dependent Automatic Speaker Identification
"Sangeeta Biswas, Johan Rohdin, Andrii Kavetskyi, Martin Drahanský",Grading Quality of Color Retinal Images to Assist Fundus Camera Operators
"Sangeeta Biswas, Johan Rohdin, Martin Drahanský",Interretinal Symmetry in Color Fundus Photographs
"Sangeeta Biswas, Johan Rohdin, Martin Drahanský",Suitable Embedding to Find Similarity Between Left and Right Retinas of a Person
"Sangeeta Biswas, Johan Rohdin, Martin Drahanský",Synthetic Retinal Images from Unconditional GANs
"Johan Rohdin, Sangeeta Biswas, Koichi Shinoda",Constrained discriminative PLDA training for speaker verification
"Ryan Price, Sangeeta Biswas, Koichi Shinoda",Combining deep speaker specific representations with GMM-SVM for speaker verification
"Sangeeta Biswas, Marc Ferras, Koichi Shinoda, Sadaoki Furui",Acoustic Forest for SMAP-Based Speaker Verification
"Sangeeta Biswas, Md. Iqbal Aziz Khan, Sanjoy Kumar Chakravarty, Subrata Pramanik, Bimal Kumar Pramanik",An Overview of Colored Fundus Databases for Detecting Diabetic Retinopathy
"Md. Omar Faruqe, Md. Mehedy, Sanjoy Kumar Chakravarty, A. F. M. Mahbubur Rahman",Sentiment Analysis on Noisy Bangla Texts using Machine Learning Techniques
"Utpala Nanda Chowdhury*, Sanjoy Kumar Chakravarty, Md Tanvir Hossain, and Shamim Ahmad",Empirical Mode Decomposition Based Ensemble Random Forest Model for Financial Time Series Forecasting Forecasting
"Utpala Nanda Chowdhury, Sanjoy Kumar Chakravarty and Md. Tanvir Hossain",Short-Term Financial Time Series Forecasting Integrating Principal Component Analysis and Independent Component Analysis with Support Vector Regression
"Utpala Nanda Chowdhury, Md. Abu Rayhan, Sanjoy Kumar Chakravarty and Md. Tanvir Hossain",Integration of Principal Component Analysis and Support Vector Regression for Financial Time Series Forecasting
"S. K Chakravarty, M. K. Hasan, and M. A. Alim",A Machine Translation (MT) Approach to Translate Bangla Complex Sentences into English
"Arnob Sarker, Abu Tayab Moin, Md. Mahmudur Rahman, Chadni Khatun, Chandan Barai, Narayan Roy, Md. Abdul Aziz, Md. Omar Faruqe, Md. Tofazzal Hossain",In Silico design of a multi-epitope vaccine for Human Parechovirus: Integrating immunoinformatics and computational techniques
"Md. Wasim Alom, Md. Delowar Kobir Jibon, Md. Omar Faruqe, Md. Siddikur Rahman, Farzana Akter, Aslam Ali, Md Motiur Rahman","Integrated Gene Expression Data-Driven Identification of Molecular Signatures, Prognostic Biomarkers, and Drug Targets for Glioblastoma"
"M.E. Hosen; M.S. Rahman; M.F. Priota; M.Z. Hasan; M. Rahman; A.K. Parvez; Md Omar Faruqe, Acharje; M. Khalekuzzaman; M.A. Islam et al.",Evaluation of biological activities of Camellia sinensis and in silico approach against Rgg2 protein of Streptococcus dysgalactiae
"Md. Ahad Ali, Humaira Sheikh, Muhammad Yaseen, Md Omar Faruqe, Ihsan Ullah, Neeraj Kumar, Mashooq Ahmad Bhat, Md. Nurul Haque Mollah",Exploring the Therapeutic Potential of Petiveria alliacea L. Phytochemicals: A Computational Study on Inhibiting SARS-CoV-2’s Main Protease (Mpro)
"Alomgir Hossain, Md Ekhtiar Rahman, Md Omar Faruqe, Ahmed Saif, Suzzada Suhi, Rashed Zaman, Abdurahman Hajinur Hirad, Mohammad Nurul Matin, Muhammad Fazle Rabbee, andKwang-Hyun Baek",Characterization of Plant-Derived Natural Inhibitors of Dipeptidyl Peptidase-4 as Potential Antidiabetic Agents: A Computational Study
Showna Hossain; Rafat Hossain Rafi; Farhana Alam Ripa; Md. Rafiqul Islam Khan; Md. Eram Hosen; Md. Khademul Islam Molla; Md. Omar Faruqe; Md. Abdul Alim Al-Bari; Somlal Das,Modulating the antibacterial effect of the existing antibiotics along with repurposing drug metformin
"Rahman, Md Sojiur; Hosen, Md Eram; Faruqe, Md Omar; Islam, Md Asadul; Acharjee, Uzzal Kumar; Gaafar, Abdel-Rhman; Nafidi, Hiba-Allah; Mekonnen, Amare; Bourhia, Mohammed; Zaman, Rashed",Adenanthera pavonina-derived compounds to identify potential activators of mutated insulin receptor tyrosine kinase from diabetes mellitus: insight into the phytochemical analysis and in silico assays
"Md. Eram Hosen, Sumaiya Jahan Supti, Shopnil Akash, Md. Ekhtiar Rahman, Md Omar Faruqe, M. Manirujjaman, Uzzal Kumar Acharjee, Abdel-Rhman Z. Gaafar, Lahcen Ouahmane, Baye Sitotaw, Mohammed Bourhia, Rashed Zaman",Mechanistic insight of Staphylococcus aureus associated skin cancer in humans by Santalum album derived phytochemicals: an extensive computational and experimental approaches
"Md. Murshid Alom ,Rejwana Parvin Bonna, Ariful Islam ,Md. Wasim Alom, Md. Ekhtiar Rahman, Md Omar Faruqe, Md. Khalekuzzaman ,Rashed Zaman ,and Md. Asadul Islam",Unveiling Neuroprotective Potential of Spice Plant-Derived Compounds against Alzheimer’s Disease: Insights from Computational Studies
"Md. Murshid Alom, Md Omar Faruqe, Md. Khademul Islam Molla, Md Motiur Rahman",Exploring Prognostic Biomarkers of Acute Myeloid Leukemia to Determine Its Most Effective Drugs from the FDA-Approved List through Molecular Docking and Dynamic Simulation
"Md. Eram Hosen, Md. Sojiur Rahman, Md Omar Faruqe, Md. Khalekuzzaman, Md. Asadul Islam, Uzzal Kumar Acharjee, Rashed Zaman",Molecular docking and dynamics simulation approach of Camellia sinensis leaf extract derived compounds as potential cholinesterase inhibitors
Alomgir Hossain; Md Ekhtiar Rahman; Md Siddiqur Rahman; Khondokar Nasirujjaman; Mohammad Nurul Matin; Md Omar Faruqe; Muhammad Fazle Rabbee,Identification of medicinal plant-based phytochemicals as a potential inhibitor for SARS-CoV-2 main protease (Mpro) using molecular docking and deep learning methods
Md. Ariful Islam; Md. Bayazid Hossen; Md. Abu Horaira; Md. Alim Hossen; Md. Kaderi Kibria; Md. Selim Reza; Khanis Farhana Tuly; Md. Omar Faruqe; Firoz Kabir; Rashidul Alam Mahumud et al.,"Exploring Core Genes by Comparative Transcriptomics Analysis for Early Diagnosis, Prognosis, and Therapies of Colorectal Cancer"
Md Bayazid Hossen; Md Ariful Islam; Md Selim Reza; Md Kaderi Kibria; Md Abu Horaira; Khanis Farhana Tuly; Md Omar Faruqe; Firoz Kabir; Md Nurul Haque Mollah,"Robust identification of common genomic biomarkers from multiple gene expression profiles for the prognosis, diagnosis, and therapies of pancreatic cancer"
"Utpala Nanda Chowdhury, Md Omar Faruqe, Md Mehedy, Shamim Ahmad, M Babul Islam, Watshara Shoombuatong, AKM Azad, Mohammad Ali Moni",Effects of Bacille Calmette Guerin (BCG) vaccination during COVID-19 infection
"Utpala Nanda Chowdhury , A. F. M. Mahbubur Rahman , Md. Omar Faruqe, M. Babul Islam, Shamim Ahmad",System Biology and Machine Learning Framework for Prostate Cancer Survival Prediction
"Md. Foridul Islam, Md. Omar Faruqe, Abdullah Al Shiam, A. F. M. Mahbubur Rahman, Utpala Nanda Chowdhury",A Rule Based Approach for Implementation of English to Bangla Translator
"Md. Omar Faruqe, Md. Mehedy, Sanjoy Kumar Chakravarty, A. F. M. Mahbubur Rahman",Sentiment Analysis on Noisy Bangla Texts using Machine Learning Techniques
"Asif Zaman, A.F.M. Mahbubur Rahman, Md. Anisuzzaman Siddique and Yasuhiko Morimoto",Answering Sky-Not query in MapReduce
"B.K. Pramanik, Kazi J. Rahman, Subrata Pramanik and M. Hammar",Epitaxy of Current blocking layers around circular and elliptical mesas for vertical cavity surface emitting laser application
"B K Pramanik, Md Ekramul Hamid, Somlal Das, Kazi J. Rahman, Md. Humayun Kabir and M. Hammar",Selective area Epitaxy of Current blocking Layers for vertical cavity surface Emitting laser application
"Md Wahedul Islam, Kazi Jahidur Rahman, Padma Polash Paul",Rotation Invariant Bangla Optical Character Recognition using Eigendigit
"Kazi Jahidur Rahman, Md. A Hossain, D. Das, A Z M T Islam and M G Ali",Continuous Bangla Speech Recognition System
"Md Rabiul Islam, Mohammad Ali Moni, Md Milon Islam, Md Rashed-Al-Mahfuz, Md Saiful Islam, Md Kamrul Hasan, Md Sabir Hossain, Mohiuddin Ahmad, Shahadat Uddin, AKM Azad, Salem A Alyami, Md Atiqur Rahman Ahad, Pietro Lio",Emotion Recognition from EEG Signal Focusing on Deep Learning and Shallow Learning Techniques
"Biprodip Pal, Debashis Gupta, Md. Rashed-Al-Mahfuz, Salem A. Alyami, and Mohammad Ali Moni",Vulnerability in Deep Transfer Learning Models to Adversarial Fast Gradient Sign Attack for COVID-19 Prediction from Chest Radiography Images
"Md. Rashed-Al-Mahfuz, Abedul Haque, Akm Azad, Salem A. Alyami, Julian M. W. Quinn, and Mohammad Ali Moni",Clinically Applicable Machine Learning Approaches to Identify Attributes of Chronic Kidney Disease (CKD) for Use in Low-Cost Diagnostic Screening
"Sakifa Aktar, Md Martuza Ahamad, Md Rashed-Al-Mahfuz, Akm Azad, Shahadat Uddin, AHM Kamal, Salem A Alyami, Ping-I Lin, Sheikh Mohammed Shariful Islam, Julian MW Quinn, Valsamma Eapen, Mohammad Ali Moni",Machine Learning Approach to Predicting COVID-19 Disease Severity Based on Clinical Blood Test Data: Statistical Analysis and Model Development.
"Andrew Y. Paek, ..., Md Rashed-Al-Mahfuz et. al.",A Roadmap towards Standards for Neurally Controlled End Effectors
"Rashed-Al-Mahfuz, M., Moni, M.A., Lio’, P. et al.",Deep convolutional neural networks based ECG beats classification to diagnose cardiovascular conditions.
"M. Rashed-Al-Mahfuz, M. A. Moni, S. Uddin, S. A. Alyami, M. A. Summers and V. Eapen",A Deep Convolutional Neural Network Method to Detect Seizures and Characteristic Frequencies Using Epileptic Electroencephalogram (EEG) Data
"Md. Martuza Ahamad, Sakifa Aktar, Md. Rashed-Al-Mahfuz, Shahadat Uddin, Pietro Liò, Haoming Xu, Matthew A. Summers, Julian M.W. Quinn, Mohammad Ali Moni",A machine learning model to identify early stage symptoms of SARS-Cov-2 infected patients
Mohammad Ali Moni ; M. Babul Islam ; Md Rezanur Rahman ; Md Rashed-Al-Mahfuz; Md Abdul Awal; Sheikh Mohammed Shariful Islam; Md. Nurul Haque Mollah; Julian M. W. Quinn,Network-Based Computational Approach to Identify Delineating Common Cell Pathways Influencing Type 2 Diabetes and Diseases of Bone and Joints
"Rashed-Al-Mahfuz M,, Islam MR, Hirose K, Molla MKI",Artifact suppression and analysis of brain activities with electroencephalography signals.
"Md. Rabiul Islam, Md. Rashed-Al-Mahfuz, Shamim Ahmed, Md. Khademul Islam Molla","Multiband Prediction Model for Financial Time Series with Mul- tivariate Empirical Mode Decomposition, Discrete Dynamics in Nature and Society, Volume 2012 (2012), Article ID 593018, 21 pages."
"Md. Rabiul Hoque, Md. Rashed-Al-Mahfuz",A New Approach in Spatial Filtering to Reduce Speckle Noise
"Md Rashed-Al-Mahfuz, Md. Robiul Hoque, Bimal Kumar Pramanik, Md. Ekramul Hamid, and Mohammad Ali Moni",SVM Model for Feature Selection to Increase Accuracy and Reduce False Positive Rate in Falls Detection
"Akter, M.S.; Islam, M.R.; Rashed-Al-Mahfuz, M.; Molla, M.K.I.",Speech enhancement using spectral weighting with EMD-based post filtering Dec. 2013.
"M Babul Islam, Utpala Nanda Chowdhury, Md Asif Nashiry, Mohammad Ali Moni",Severity of COVID-19 patients with coexistence of asthma and vitamin D deficiency
"Joy Dip Barua, Shudeb Babu Sen Omit, Humayan Kabir Rana, Nitun Kumar Podder, Utpala Nanda Chowdhury, Md Habibur Rahman",Bioinformatics and System Biological Approaches for the Identification of Genetic Risk Factors in the Progression of Cardiovascular Disease
"Utpala Nanda Chowdhury, Md Omar Faruqe, Md Mehedy, Shamim Ahmad, M. Babul Islam, Watshara Shoombuatong, A.K.M. Azad, Mohammad Ali Moni",Effects of Bacille Calmette Guerin (BCG) vaccination during COVID-19 infection
"M. Babul Islam, Utpala Nanda Chowdhury, Zulkar Nain, Shahadat Uddin, Mohammad Boshir Ahmed, and Mohammad Ali Moni",Identifying Molecular Insight of Synergistic Complexities for SARS-CoV-2 Infection with Pre-existing Type 2 Diabetes
"Md Jakir Hossain, Utpala Nanda Chowdhury, M Babul Islam, Shahadat Uddin, Mohammad Boshir Ahmed, Julian MW Quinn, Mohammad Ali Moni",Machine learning and network-based models to identify genetic risk factors to the progression and survival of colorectal cancer
"Utpala Nanda Chowdhury, Shamim Ahmad, M Babul Islam, Salem A Alyami, Julian MW Quinn, Valsamma Eapen, Mohammad Ali Moni",System biology and bioinformatics pipeline to identify comorbidities risk association: Neurodegenerative disorder case study
"Najmus Sakib, Utpala Nanda Chowdhury, M Babul Islam, Shamim Ahmad, Mohammad Ali Moni","A Systems Biology Approach to Identifying Genetic Factors Affected by Aging, Lifestyle Factors, and Type 2 Diabetes that Influences Parkinson’s Disease Progression"
"Utpala Nanda Chowdhury, M Babul Islam, Shamim Ahmad, Mohammad Ali Moni","Systems biology and bioinformatics approach to identify gene signatures, pathways and therapeutic targets of Alzheimer’s disease"
"Utpala Nanda Chowdhury, M. Babul Islam, Shamim Ahmad, Mohammad Ali Moni","Network-based identification of genetic factors in ageing, lifestyle and type 2 diabetes that influence to the progression of Alzheimer's disease"
"Md Nasim Haidar, M Babul Islam, Utpala Nanda Chowdhury, Md Rezanur Rahman, Fazlul Huq, Julian MW Quinn, Mohammad Ali Moni",Network-based computational approach to identify genetic links between cardiomyopathy and its risk factors
"Utpala Nanda Chowdhury, Sanjoy Kumar Chakravarty, Md Tanvir Hossain, Shamim Ahmad",Empirical Mode Decomposition Based Ensemble Random Forest Model for Financial Time Series Forecasting
"Utpala Nanda Chowdhury, Sanjoy Kumar Chakravarty and Md. Tanvir Hossain",Short-Term Financial Time Series Forecasting Integrating Principal Component Analysis and Independent Component Analysis with Support Vector Regression
"Utpala Nanda Chowdhury, Md. Abu Rayhan, Sanjoy Kumar Chakravarty and Md. Tanvir Hossain",Integration of Principal Component Analysis and Support Vector Regression for Financial Time Series Forecasting
"Subrata Pramanik, Utpala Nanda Chowdhury, Bimal Kumar Pramanik and Nazmul Huda","A Comparative Study of Bagging, Boosting and C4.5: The Recent Improvements in Decision Tree Learning Algorithm"
Utpala Nanda Chowdhury; Shamim Ahmad; M. Babul Islam; Mohammad Ali Moni,Survival Prediction for Prostate Cancer Using Machine Learning and Bioinformatics Models
Md. Mehedy; Utpala Nanda Chowdhury; Md. Omar Faruqe,Ranking Mental Illness among Social Media Users
Zakia Zinat Choudhury; Utpala Nanda Chowdhury; Shamim Ahmad; M. Babul Islam; Julian M.W. Quinn; Mohammad Ali Moni,Machine Learning and Bioinformatics Models to Identify Gene Expression Patterns of Glioblastoma Associated with Disease Progression and Mortality
"Utpala Nanda Chowdhury, Md Al Mehedi Hasan, Shamim Ahmad, M Babul Islam, Julian MW Quinn, Mohammad Ali Moni",Delineating Common Cell Pathways that Influence Type 2 Diabetes and Neurodegenerative Diseases using a Network-based Approach
"Najmus Sakib, Utpala Nanda Chowdhury, M Babul Islam, Fazlul Huq, Julian MW Quinn, Mohammad Ali Moni","A Systems Biology Approach to Identifying Genetic Markers that Link Progression of Parkinson’s Disease to Risk Factors related to Ageing, Lifestyle and Type 2 Diabetes"
"Md Nasim Haidar, M Babul Islam, Utpala Nanda Chowdhury, Fazlul Huq, Julian MW Quinn, Mohammad Ali Moni",Network-based quantitative frameworks to identify pleotropic factors that influence for cardiomyopathy progression
"Utpala Nanda Chowdhury, Md. Abu Rayhan and Md. Mahbub Alam",Stock Price Trend Prediction for Dhaka Stock Exchange Using SVM with Filter Based Feature Selection
"Utpala Nanda Chowdhury, Md. Tanvir Hossain and Sanjoy Kumar Chakravarty",Financial Time Series Forecasting Using Principal Component Analysis and Support Vector Regression
"Sangeeta Biswas, Md. Iqbal Aziz Khan, Md. Tanvir Hossain, Angkan Biswas, Takayoshi Nakai, Johan Rohdin",Which Color Channel Is Better for Diagnosing Retinal Diseases Automatically in Color Fundus Photographs?
"Utpala Nanda Chowdhury, Sanjoy Kumar Chakravarty, Md. Tanvir Hossain and Shamim Ahmad",Empirical Mode Decomposition Based Ensemble Random Forest Model for Financial Time Series Forecasting
"Utpala Nanda Chowdhury, Sanjoy Kumar Chakravarty and Md. Tanvir Hossain",Short-Term Financial Time Series Forecasting Integrating Principal Component Analysis and Independent Component Analysis with Support Vector Regression
"Utpala Nanda Chowdhury, Md. Abu Rayhan, Sanjoy Kumar Chakravarty and Md. Tanvir Hossain",Integration of Principal Component Analysis and Support Vector Regression for Financial Time Series Forecasting
"Md. Mustafizur Rahman, Md Fatin Ishmam, Md. Tanvir Hossain, Md. Emdadul Haque",Virtual Reality Based Medical Training Simulator and Robotic Operation System
"Utpala Nanda Chowdhury, Md. Tanvir Hossain and Sanjoy Kumar Chakravarty",Financial Time Series Forecasting Using Principal Component Analysis and Support Vector Regression
"Md. Salauddin Saimum, Zakia Zinat Choudhury",Legal approach towards the eradication of Cyberbullying problems: Bangladesh and India perspective
Zakia Zinat Choudhury; Asif Zaman; Md. Ekramul Hamid,Efficient Processing of Area Skyline Query in MapReduce Framework
