Author ID,Paper ID,Title
ku_author_250,ku_paper_191,Central Tendency Measurement based Unidentified Object Recognition System
ku_author_251,ku_paper_191,Central Tendency Measurement based Unidentified Object Recognition System
ku_author_252,ku_paper_191,Central Tendency Measurement based Unidentified Object Recognition System
ku_author_253,ku_paper_191,Central Tendency Measurement based Unidentified Object Recognition System
ku_author_1,ku_paper_191,Central Tendency Measurement based Unidentified Object Recognition System
ku_author_254,ku_paper_192,HOG and Gabor Filter Based Pedestrian Detection using Convolutional Neural Networks
ku_author_255,ku_paper_192,HOG and Gabor Filter Based Pedestrian Detection using Convolutional Neural Networks
ku_author_246,ku_paper_192,HOG and Gabor Filter Based Pedestrian Detection using Convolutional Neural Networks
ku_author_1,ku_paper_192,HOG and Gabor Filter Based Pedestrian Detection using Convolutional Neural Networks
ku_author_246,ku_paper_193,Bit Adjusting Image Steganography in Blue Channel of image using AES and Secured Hash Function
ku_author_256,ku_paper_193,Bit Adjusting Image Steganography in Blue Channel of image using AES and Secured Hash Function
ku_author_257,ku_paper_193,Bit Adjusting Image Steganography in Blue Channel of image using AES and Secured Hash Function
ku_author_258,ku_paper_193,Bit Adjusting Image Steganography in Blue Channel of image using AES and Secured Hash Function
ku_author_1,ku_paper_193,Bit Adjusting Image Steganography in Blue Channel of image using AES and Secured Hash Function
ku_author_246,ku_paper_194,An RST Invariant Image Retrieval Approach Using Color Moments and Wavelet Packet Entropy
ku_author_196,ku_paper_194,An RST Invariant Image Retrieval Approach Using Color Moments and Wavelet Packet Entropy
ku_author_1,ku_paper_194,An RST Invariant Image Retrieval Approach Using Color Moments and Wavelet Packet Entropy
ku_author_246,ku_paper_195,DWT and Color Moment based image feature extraction and its application for poster generation
ku_author_259,ku_paper_195,DWT and Color Moment based image feature extraction and its application for poster generation
ku_author_260,ku_paper_195,DWT and Color Moment based image feature extraction and its application for poster generation
ku_author_1,ku_paper_195,DWT and Color Moment based image feature extraction and its application for poster generation
ku_author_261,ku_paper_196,A Digital Video Watermarking Technique based on Identical Frame Extraction in 3-level DWT
ku_author_246,ku_paper_196,A Digital Video Watermarking Technique based on Identical Frame Extraction in 3-level DWT
ku_author_1,ku_paper_196,A Digital Video Watermarking Technique based on Identical Frame Extraction in 3-level DWT
ku_author_246,ku_paper_197,"DWT Based Digital Image Watermarking Technique and its Robustness on Image Rotation, Scaling, JPEG compression, Cropping and Multiple Watermarking"
ku_author_196,ku_paper_197,"DWT Based Digital Image Watermarking Technique and its Robustness on Image Rotation, Scaling, JPEG compression, Cropping and Multiple Watermarking"
ku_author_262,ku_paper_197,"DWT Based Digital Image Watermarking Technique and its Robustness on Image Rotation, Scaling, JPEG compression, Cropping and Multiple Watermarking"
ku_author_1,ku_paper_197,"DWT Based Digital Image Watermarking Technique and its Robustness on Image Rotation, Scaling, JPEG compression, Cropping and Multiple Watermarking"
ku_author_262,ku_paper_198,Improvement of the performance of DCT based Digital Image Watermarking Technique
ku_author_246,ku_paper_198,Improvement of the performance of DCT based Digital Image Watermarking Technique
ku_author_196,ku_paper_198,Improvement of the performance of DCT based Digital Image Watermarking Technique
ku_author_1,ku_paper_198,Improvement of the performance of DCT based Digital Image Watermarking Technique
