Authors,Title
md. asiful islam,precision agriculture in bangladesh: need and opportunities
shahrin chowdhury,sha-256 in parallel blockchain technology: storing land related documents
"md. masud parvez , md. ehasanul haque , munaly akter , humayra ferdous",synthesis of bismuth ferrite nanoparticles by modified pechini sol-gel method
"munaly akter , md. masud parvez , md. ehasanul haque, humayra ferdous, md. abdul matin",fabrication of carbon nanotube (cnt) by chemical vapor deposition and investigate the second harmonic response from cnt/peptide and si/sio2/peptide interfaces.
dr. mohammad mahbub rabbani,electrochemical and structural characterization of polyacrylonitrile (pan)–based gel polymer electrolytes blended with tetrabutylammonium iodide for possible application in dye-sensitized solar cells
dr. mohammad mahbub rabbani,silicone-enriched surface of immersed polyurethane-poss antifouling coating
dr. mohammad mahbub rabbani,effect on human health by residues of commonly used pesticides in vegetables cultivation
sajib hasan,finding gaps between human intentions and actions
sajib hasan,a model of interactive traffic management system and traffic data analysis
md. anwarul kabir,an innovative program management
rifat tasnim anannya,mitigating cyber-threat in the financial industry of bangladesh using biometric based public key infrastructure (pki) with the help of digital certification
rifat tasnim anannya,plant health monitoring system using iot
dr. s. mosaddeq ahmed,michael 1:1 adducts by acid catalyzed reaction during synthesis of spiro and spiroketal compounds
dr. md. razib hayat khan,comprehending relation between contribution and career development
a.g.m. zaman,experimental comparison of mutation testing tools for c sharp language
dr. kamrun nahar mukta,evoked response activity eigenmode analysis in a convoluted cortex via neural field theory
sajjadul bari,"comparative analysis of heavy metals and water attribute constraints of buriganga and turag river of dhaka, bangladesh-reassess"
sajjadul bari,exactness: a generalized approach to solve 1st order 1st degree ordinary differential equations
dr. md. sohidul islam,fundamental capacity analysis for identically independently distributed nakagami-q fading wireless communication
dr. md. sohidul islam,design and analysis of a highly sensitive octagonal hollow core photonic crystal fiber for chemical sensing
dr. md. sohidul islam,data rate limit in low and high snr regime for nakagami-q fading wireless channel
sajjadul bari,on gradient descent and co-ordinate descent methods and its variants.
sajjadul bari,"assessment of heavy metals and water quality parameters of buriganga river of dhaka, bangladesh: a review"
sajjadul bari,"effluence, deposit transport and dredging of the karnaphuli river – a review"
dr. debajyoti karmaker,"budgerigars adopt robust, but idiosyncratic flight paths"
md. mehedi hassan onik,major challenges in combating epidemics like covid-19 in the developing countries
prof. dr. kh. abdul maleque,similarity requirements for mixed convective boundary layer flow over vertical curvilinear porous surfaces with heat generation/absorption
"kumari, r., uddin, a., lee, b.-h., choi, k.",analyzing the factors influencing the waiting time to first citation and long-term impact of publications
dr. ashraf uddin,major challenges in combating epidemics like covid-19 in the developing countries
"farzana khalil, maliyat tarannum maruf, mohammad tariqul islam, mohammad mahbub rabbani, s. mosaddeq ahmed",effect on human health by residues of commonly used pesticides in vegetables cultivation
dr. hossain md. shakhawat,automatic quality evaluation of whole slide images for the practical use of whole slide imaging scanner
roushanara begum,numerical computation of natural ventilation system at the top floor of a multistory building in dhaka city
dr. mohammad tariqul islam,effect on human health by residues of commonly used pesticides in vegetables cultivation
juena ahmed noshin,automated detection of diabetic retinopathy using deep residual learning
dr. s. a. m. manzur h. khan,change management for information system in public service
dipta justin gomes,a comprehensive study of real-time vacant parking space detection towards the need of a robust model
dr. mohammed jashim uddin,numerical study of self-similar natural convection mass transfer from a rotating cone in anisotropic porous media with stefan blowing and navier slip. 8
dr. mohammed jashim uddin,numerical investigation of von karman swirling bioconvective nanofluid transport from a rotating disk in a porous medium with stefan blowing and anisotropic slip effects.
dr. mohammed jashim uddin,magnetohydrodynamic bio-nano-convective slip flow with stefan blowing effects over a rotating disc
md. siyamul islam,major challenges in combating epidemics like covid-19 in the developing countries
dr. mohammed jashim uddin,non-similar solution of g-jitter induced unsteady magnetohydrodynamic radiative slip flow of nanoflud
dr. s. m. hasan mahmud,risk-based test case prioritization by correlating system methods and their associated risks
dr. mohammed jashim uddin,boundary layer flow of a nanofluid past a horizontal flat plate in a darcy porous medium: a lie group approach
"prattoy majumder , a. r. m. fahim , nusrat haque supti , md. manzurul hasan",criminal behavior analysis for questionable vehicle detection
"mohaimen-bin-noor , md. manzurul hasan",antimagic labelling of any perfect binary tree
"authors: anika tahsin , md. manzurul hasan",a descriptive research on big data evolution and a proposed combined platform by integrating r and python on hadoop for big data analytics and visualization
dr. md. asraf ali,the future of electronic voting system using blockchain
md. mortuza ahmmed,disparities in maternal and newborn health interventions in bangladesh: evidence from the latest demographic and health survey
sifat rahman ahona,efficient positioning of data aggregation point for wireless sensor network
md. masud parvez,fabrication of carbon nanotube (cnt) by chemical vapor deposition and investigate the second harmonic response from cnt/peptide and si/sio2/peptide interfaces.
md. masud parvez,synthesis of carbon nanotube by chemical vapor deposition (cvd) method
dr. md. manzurul hasan,major challenges in combating epidemics like covid-19 in the developing countries
dr. s. m. hasan mahmud,spatial division networks for weakly supervised detection
dr. s. m. hasan mahmud,prediction of drug-target interaction based on protein features using undersampling and feature selection techniques with boosting
dr. s. m. hasan mahmud,detection of molecular signatures and pathways shared in inflammatory bowel disease and colorectal cancer: a bioinformatics and systems biology approach
dr. s. m. hasan mahmud,deepaction: a deep learning-based method for predicting novel drug-target interactions
dr. s. m. hasan mahmud,network-based identification genetic effect of sars-cov-2 infections to idiopathic pulmonary fibrosis (ipf) patients
md. mazid-ul-haque and md. sohidul islam,data rate limit in low and high snr regime for nakagami-q fading wireless channel
"siam bin shawkat, md. mazid-ul-haque, md. sohidul islam and borshan sarker",fundamental capacity analysis for identically independently distributed nakagami-q fading wireless communication
sifat rahman ahona,a prediction algorithm for cloud integrated smart parking system to search vacant parking spot using internet of things
sifat rahman ahona,mitigating cyber-threat in the financial industry of bangladesh using biometric based public key infrastructure (pki) with the help of digital certification
dr. md. abdullah - al - jubair,a concept: classifying student’s feedback electronically for improving academics
md. mortuza ahmmed,a brief overview of the classical transportation problem
dr. md. abdullah - al - jubair,extracting relevant information using handheld augmented reality
dr. md. abdullah - al - jubair,electronic opinion analysis system for library (e-oasl)
mohaimen- bin- noor,iot (internet of things) - based smart garbage management system: a proposal for major cities of bangladesh
dr. s. mosaddeq ahmed,soil organic carbon pool and its storage in arial beel wetland soils of bangladesh
dr. s. mosaddeq ahmed,"one pot synthesis of biginelli 3,4-dihydro-1h-pyrimidin-2-ones and 1,2,3,4-tetrahydro pyrimidines, bangladesh j. sci. ind. res. 2020, 55(3), 173-180."
dr. s. mosaddeq ahmed,effect on human health by residues of commonly used pesticides in vegetables cultivation
dr. md. sakir hossain,healthcare informatics and analytics in big data
dr. md. sakir hossain,privacy preserving big data analytics: a critical analysis of state‐of‐the‐art
dr. md. mozahar ali,physical properties of a novel boron-based ternary compound ti2inb2
dr. md. mozahar ali,dft investigations into the physical properties of a mab phase cr4alb4
"rifath mahmud, a. f. m. saifuddin saif, dipta gomes",a comprehensive study of real-time vacant parking space detection towards the need of a robust model
"amena ferdosui, m. mostafizur rahman, sajjadul bari",exactness: a generalized approach to solve 1st order 1st degree ordinary differential equations
"amena ferdousi, m. mostafizur rahman, sajjadul bari, ayesha siddiqua","assessment of heavy metals and water quality parameters of buriganga river of dhaka, bangladesh: a review"
"amena ferdousi, m mostafizur rahman, mohammad abdur rob, muhammad mahfuz hasan",researches in effluence and environmental flow of turag river–a review
"gollam rabby, saiful azad, mufti mahmud, kamal z zamli, mohammed mostafizur rahman",teket: a tree-based unsupervised keyphrase extraction technique
"12) abhijit bhowmik, md saef ullah miah, mohaimen-bin-noor",analysis iot (internet of things) - based smart garbage management system: a proposal for major cities of bangladesh
dr. md. rabiul auwul,"comparative study of k-means, partitioning around medoids, agglomerative hierarchical, and diana clustering algorithms by using cancer datasets"
"abhishek bagchi, suman sarka, sandip bysakh, chandra sekhar tiwary, md sarowar hossain, susenjit sarkar, p.k. mukhopadhyay",microstructural evolution and its outcome on the photo induced micro actuation effect and mechanical properties of copper doped co-ni-al fsma
dr. md. saef ullah miah,demography of startup software companies: an empirical investigation on the success and failure
dr. md. saef ullah miah,iot (internet of things) - based smart garbage management system: a proposal for major cities of bangladesh
"5. ayesha, u., islam, m. n., hossain, m. r tasmia, s. a. and hossain, m. g.","a statistical study on initial breastfeeding among mothers in patuakhali district, bangladesh"
"gour chandra paul, sukumar senthilkumar, hafijur rahman","on the implementation of novel rkarms(4,4) algorithm to study the structures of initial extrasolar giant protoplanets"
"md. rakibul islam, jahida binte islam, mai furukawa, tateishi, hideyuki katsumata, satoshi kaneco",photocatalytic degradation of a systemic herbicide: picloram from aqueous solution using titanium oxide (tio2) under sunlight
"moushumi zaman bonny, mohammad shorif uddin",a technique for panorama-creation using multiple images
dr. moushumi zaman bonny,a hybrid-binarization approach for degraded document enhancement
prof. dr. md. rafiqul islam,"an efficient method for extraction and recognition of bangla characters from vehicle license plates,"
dr. jahida binte islam,formic acid motivated photocatalytic reduction of cr(vi) to cr(iii) with znfe2o4 nanoparticles under uv irradiation
dr. jahida binte islam,photocatalytic degradation of a typical neonicotinoid insecticide: nitenpyrum by zno nanoparticles under solar irradiation
"jahida binte islam, mai furukawa, ikki tateishi, hideyuki katsumata, satoshi kaneco",photocatalytic degradation of a typical agricultural chemical: metalaxyl in water using tio2 under solar irradiation
prof. dr. md. rafiqul islam,"optimization of protein folding using chemical reaction optimization in hp cubic lattice model,"
dr. samia mahjabin,perceiving of defect tolerance in perovskite absorber layer for efficient perovskite solar cell
"s. jahan, a. mannan n. a. chowdhury, and a. a. mamun",dust-acoustic rogue waves in four-component plasmas
prof. dr. md. rafiqul islam,an enhanced mser pruning algorithm for detection and localization of bangla texts from scene images
prof. dr. md. rafiqul islam,rna secondary structure prediction with pseudoknots using chemical reaction optimization algorithm
"samira salam, md. abul kalam azad, md. abdus salam, mohammad m. islam",rural to urban migration and realization of expected better life in bangladesh: an empirical study in rajshahi city corporation
"samira salam, rehena parveen, s.m. nasim azad, md. abdus salam",understanding the performance of domestic biodigesters in bangladesh: a study from household level survey
"samira salam , rehana parvin , md. abdus salam , s. m. nasim azad",feasibility study for biogas generation from household digesters in bangladesh: evidence from a household level survey
"samira salam, bipasha aktar",child marriage in rural bangladesh and its consequences on reproductive and maternal health: an empirical study
"murshed ahmed ovi, tajnin rahman, md kamruzzaman",pressure gradient effects on fluid flow through a rotating straight square duct under magnetic field
"shahnaj parvin, md. ezharul islam, liton jude rozario",nighttime vehicle detection methods based on brake light/taillight features: a review
md. fayz-al- asad,effect of fin length and location on natural convection heat transfer in a wavy cavity
"tarikul islam, nazma parveen, md. fayz-al-asad",hydromagnetic natural convection heat transfer of copper- water nanofluid within a right-angled triangular cavity
md. fayz-al- asad,numerical study of magnetohydrodynamic natural convection heat transfer and fluid flow of nanofluid in a skewed cavity
"md. fayz-al-asad, m.m.a. sarker, m.j.h. munshi",numerical investigation of natural convection flow in a hexagonal enclosure having vertical fin
"md. fayz-al-asad, m.m.a. sarker, m.j.h. munshi, r.k. bhowmik",mhd free convection heat transfer having vertical fin in a square wavy cavity
"r.k. bhowmik, md. fayz-al-asad, m.r. karim",soliton solution of korteweg-de vries equation
"angkita mistry tama,subrata das, sagar dutta, m. d. i. bhuyana, m. n. islam and m. a. basith",mos2 nanosheet incorporated α-fe2o3/zno nanocomposite with enhanced photocatalytic dye degradation and hydrogen production ability
"▪ subrata das, angkita mistry tama, sagar dutta, md. shahjahan ali, mohammed abdul basith",facile high-yield synthesis of mos2 nanosheets with enhanced photocatalytic performance using ultrasound driven exfoliation technique
dr. razuan karim,bangladeshi license plate recognition using adaboost classifier
prof. dr. md. rafiqul islam,chemical reaction optimization for rna structure prediction
prof. dr. md. rafiqul islam,generalized vertex cover using chemical reaction optimization
prof. dr. md. rafiqul islam,"transportation scheduling optimization by a collaborative strategy in supply chain management with tpl using chemical reaction optimization,"
prof. dr. md. rafiqul islam,chemical reaction optimization: survey on variants
"s. jahan,∗ n. a. chowdhury, a. mannan, and a. a. mamun",modulated dust-acoustic wave packets in an opposite polarity dusty plasma system
"jahidabinte islam, mai furukawa, ikki tateishi, hideyuki katsumata, satoshi. kaneco",photocatalytic reduction of hexavalent chromium with nanosized tio2 in presence of formic acid
dr. jahida binte islam,enhanced photocatalytic reduction of toxic cr (vi) with cu modified zno nanoparticles in presence of edta under uv illumination
"n.c. roy, s. parvin",laminar boundary layer flow of a combustible gas over a semi-infinite porous surface
"n.c. roy, t. rahman, s. parvin",boundary-layer separations of mixed convection flow past an isothermal circular cylinder
"akash mamon sarkar, akml rahman, abdus samad, arjun chandra bhowmick, jahida binte islam",surface and ground water pollution in bangladesh: a review
"md. sarowar hossain, tanmoy ghosh, bhoguju rajini kanth, pratip k. mukhopadhyay",effect of annealing on the structural and magnetic properties of conial fsma
"md. sarowar hossain, gokul p, barnana pal and p k mukhopadhyay",correlation of dynamic elastic properties of a heat treated conial alloy system with its microstructural changes
"tumian mohammad rabiul islam∗, imad fakhri al-shaikhli, rizal mohd nor and afidalina",neural network and principal component analysis based numerical data analysis for stock market prediction with machine learning techniques.
md. anwarul kabir,introducing refined agile model (ram) in the context of bangladesh's software development environment concentrating on the improvement of requirement engineering process
dr. md. mozahar ali,"first−principles study: structural, mechanical, electronic and thermodynamic properties of simple−cubic−perovskite (ba0.62k0.38) (bi0.92mg0.08)o3"
ayesha siddiqua,heatline analysis for mixed convection flow of nanofluid in a two sided lid-driven cavity with a heat generating block: effect of reynolds number
dr. md. asraf ali,a review on crosstalk in myographic signals. a review on crosstalk in myographic signals
dr. dilruba yasmin,analysis of dynamic interactions in a bubble-particle system in presence of an acoustic field
dr. md. saiful islam,oblique propagation of ion-acoustic solitary wave in a magnetized plasma with electrons following a generalized distribution function
md mehedi hasan and sungoh kwon,cluster-based load balancing algorithm for ultra-dense heterogeneous networks
dr. s. m. hasan mahmud,idti-cssmoteb: identification of drug{target interaction based on drug chemical structure and protein sequence using xgboost with over-sampling technique smote
"fatema t. zohra, mohammed j. uddin, ahamd i. m. ismail",magnetohydrodynamic bio-nanoconvective naiver slip flow of micropolar fluid in a stretchable horizontal channel
"5. f tuz zohra, mj uddin, mf basir, aim ismail.",magnetohydrodynamic bio-nano-convective slip flow with stefan blowing effects over a rotating disc
dr. s. m. hasan mahmud,cpn-based test case generation approach for testing bpel-based web services composition
dr. s. m. hasan mahmud,version specific test case prioritization approach based on artificial neural network
dr. mohammed jashim uddin,"influence of variable viscosity and thermal conductivity, hydrodynamic, and thermal slips on magnetohydrodynamic micropolar flow: a numerical study"
dr. mohammed jashim uddin,magnetohydrodynamic bio‐nanoconvective naiver slip flow of micropolar fluid in a stretchable horizontal channel.
dr. mohammed jashim uddin,numerical solution of bio-nano-convection transport from a horizontal plate with blowing and multiple slip effects
dr. s. m. hasan mahmud,an efficient deep learning model to infer user demographic information from ratings
dr. mohammed jashim uddin,stefan blowing and slip effects on unsteady nanofluid transport past a shrinking sheet: multiple solutions.
dr. mohammed jashim uddin,unsteady mhd bio-nanoconvective anistropic slip flow past a vertical rotating cone.
dr. m m manjurul islam,an improved algorithm for selecting imf components in ensemble empirical mode decomposition for domain of rub-impact fault diagnosis
dr. m m manjurul islam,vision-based autonomous crack detection of concrete structures using a fully convolutional encoder–decoder network
dr. m m manjurul islam,electricity theft detection in smart grid systems: a cnn-lstm based approach
dr. m m manjurul islam,acoustic spectral imaging and transfer learning for reliable bearing fault diagnosis under variable speed conditions
dr. m m manjurul islam,automated bearing fault diagnosis scheme using 2d representation of wavelet packet transform and deep convolutional neural network
dr. m m manjurul islam,leakage detection of a spherical water storage tank in a chemical industry using acoustic emissions
dr. hossain md. shakhawat,automatic quantification of her2 gene amplification in invasive breast cancer from chromogenic in situ hybridization whole slide images
"salahuddin haowlader , humayra ferdous and shahidul islam",quality of physics teaching up to higher secondary level in bangladesh—from the undergraduate students’ perspective.
"nadia akter mokta, md shakilur rahman, tanjim siddiqua, santunu purohit, md kawchar ahmed patwary, akm moinul haque meaze1 and humayra ferdous",effective point of measurement (epom) of some ionization chambers for high energy photon beam dosimetry used in radiotherapy for the treatment of cancer patient.
farzana khalil,dichlorodiphenyltrichloroethane in environmental samples and human blood of chittagong chemical complex area and pesticide residues in some vegetable samples
dr. saiful islam,k+ intercalated v2o5 nanorods with exposed facets as advanced cathodes for high energy and high rate zinc-ion batteries†
"saiful islam, orcid logo a muhammad hilmy alfaruqi, orcid logo ab balaji sambandam,a dimas yunianto putro,a sungjin kim,a jeonggeun jo,a seokhun kim,a vinod mathewa and jaekook kim orcid logo *a",a new rechargeable battery based on a zinc anode and a nav6o15 nanorod cathode†
"muhammad hilmy alfaruqi, orcid logo ab saiful islam,a jun lee,a jeonggeun jo,a vinod mathewa and jaekook kim orcid logo *a",first principles calculations study of α-mno2 as a potential cathode for al-ion battery application
"sharmin sultana poly, md. a. r. jamil, abeda s. touchy, shunsaku yasumura, s. m. a. hakim siddiki, takashi toyao, zen maeno, and ken-ichi shimizu",acetalization of glycerol with ketones and aldehydes catalyzed by high silica hβ zeolite
"md. nurnobi rashed, s.m.a.hakim siddiki, abeda s. touchy, md. a. r. jamil, sharmin s. poly, takashi toyao, zen maeno, ken-ichi shimizu",direct phenolysis reactions of unactivated amides into phenolic esters promoted by a heterogeneous ceo2 catalyst
"md. a. r. jamil, s.m.a. hakim siddiki, abeda s. touchy, md. nurnobi rashed, sharmin s. poly, yuan jing, kah wei ting, takashi toyao, zen maeno, ken-ichi shimizu","selective transformations of triglycerides into fatty amines, amides, and nitriles using heterogeneous catalysts"
"md. a. r. jamil, abeda s touchy, md. numobi rashed, kah wei ting, s.m.a. hakim siddiki, takashi toyao, zen maeno, ken-ichi shimizu",n-methylation of amines and nitroarenes with methanol using heterogeneous platinum catalysts
dr. kamal uddin sarker,enhancing the teaching and learning process using video streaming servers and forecasting techniques
dr. kamal uddin sarker,ontological practice for big data management
dr. md. rayhan uddin,mars pre-clinical imaging: the benefits of small pixels and good energy data
dr. md. rayhan uddin,assessment of metal implant induced artefacts using photon counting spectral ct
dr. md. rayhan uddin,mars pulmonary spectral molecular imaging: potential for locating tuberculosis involvement
dr. md. rayhan uddin,first human imaging with mars photon-counting ct
"m. f. mridha, md. abdul hamid, shaon hossain sani, akramkhan rony, seungmin oh, jinsul kim",evaluate and predict concentration of particulate matter (pm10) using machine learning approach
shahadat hossain,"environmental radioactivity monitoring and assessment of excess lifetime cancer risk to people in demra thana, dhaka, bangladesh"
md. mortuza ahmmed,maternal and child health in bangladesh over the years: evidence from demographic and health surveys
"k. n. mukta, xiao gao, and p. a. robinson",neural field theory of evoked response potentials in a spherical brain geometry
dr. kamrun nahar mukta,nonlinear propagation of dust-ion-acoustic shock waves in a degenerate multi-species plasma
md. mehedi hassan onik,modifiable public blockchains using truncated hashing and sidechains.
md. mehedi hassan onik,personal information classification on aggregated android application’s permissions
md. mehedi hassan onik,proof-familiarity: a privacy-preserved blockchain scheme for collaborative medical decision-making
md. mehedi hassan onik,privacy-aware blockchain for personal data sharing and tracking
dr. mahjabin taskin,ultrasound propagation in two-layer gas flow
dr. mahjabin taskin,observation of ultrasonic signal and measurement of h2 concentration from the exterior of a metal pipe
dr. mahjabin taskin,instant gas concentration measurement using ultrasound from exterior of a pipe
"shovan kumar kundu, dhiraj kumar rana, laxmikanta karmakar, debajyoti das & soumen basu","enhanced multiferroic, magnetodielectric and electrical properties of sm doped lanthanum ferrite nanoparticles"
"shovan kumar kundu, dhiraj kumar rana, amit banerjee, debajyoti das, and soumen basu",influence of manganese on multiferroic and electrical properties of lanthanum ferrite nanoparticles
"dhiraj kumar rana,a suresh kumar singh,a shovan kumar kundu, subir roy, s. angappane, and soumen basu",electrical and room temperature multiferroic properties of polyvinylidene fluoride nanocomposites doped with nickel ferrite nanoparticles
"dhiraj kumar rana, shovan kumar kundu, ram janay choudhary, and soumen basu",enhancement of electrical and magnetodielectric properties of bifeo3 incorporated pvdf flexible nanocomposite films
"shovan kumar kundu, dhiraj kumar rana and soumen basu",observation of room temperature multiferroic and electrical properties in gadolinium ferrite nanoparticles
md. ismail hossen,smartphone-based drivers context recognition
md. ismail hossen,an automated driver’s context recognition approach using smartphone embedded sensors
md. ismail hossen,smartphone-based context flow recognition for outdoor parking system with machine
md. mortuza ahmmed,green supply chain management practices by superstores in bangladesh: a case study in dhaka
md. mortuza ahmmed,the impact of internet on the youth leadership
abhijit bhowmik,genre of bangla music: a machine classification learning approach
dr. a. f. m. saifuddin saif,data analysis and visualization of continental cancer situation by twitter scraping
tanzia zerin khan; salma parvin,effects of lewis number on two phase natural convection flow of nanofluid inside a square cavity with an adiabatic obstacle
md. siyamul islam,siat: a distributed video analytics framework for intelligent video surveillance
raihan uddin ahmed,new algorithm for detection of spinal cord tumor using opencv
dr. mahfuza khatun,one-sided control charts for monitoring the multivariate coefficient of variation in short production runs
dr. mahfuza khatun,a side-sensitive modified group runs control chart with auxiliary information to detect process mean shifts
jenita jahangir,electromagnetics in terms of differential form
jenita jahangir,fluid flow of a rotating rectangular straight duct in darcian porous medium
prodip kumar ghose,fluid flow of a rotating rectangular straight duct in darcian porous medium.
md. navid bin anwar,comparative study of cryptography algorithms and its’ applications
bithi paul,significant reduction of defect states and surface tailoring in zno nanoparticles via nano-bio interaction with glucose for bio-applications
"m. mahmudul hasan, george kousiouris, dimosthenis anagnostopoulos, teta stamati, peri loucopoulos, mara nikolaidou",an ontology based framework for e-government regulatory requirements compliance
md. manzurul hasan & md. saidur rahman,no-bend orthogonal drawings and no-bend orthogonally convex drawings of planar graphs (extended abstract)
dr. a. f. m. saifuddin saif,a review based on brain computer interaction using eeg headset for physically handicapped people
dr. a. f. m. saifuddin saif,efficient method to improve human brain activities using neuroheadset device embedded with sensors: a comprehensive study
dr. a. f. m. saifuddin saif,category specific prediction modules for visual relation recognition
dr. a. f. m. saifuddin saif,aggressive action estimation: a comprehensive review on neural network based human segmentation and action recognition
prof. dr. dip nandi,an empirical comparison of missing value imputation techniques on aps failure prediction
dr. md. sohidul islam,topas based low loss and dispersion flatten decagonal porous core photonic crystal fiber for terahertz communication
bithi paul,fabrication and ferromagnetic resonance study of bzt-bct/lsmo heterostructure films on lao and pt
md. masuduzzaman,li-fi technology: increasing the range of li-fi by using mirror
dr. afroza nahar,effect of nanofluid properties and mass-flow rate on heat transfer of parabolic-trough concentrating solar system
dr. mohammed jashim uddin,unsteady mhd bio-nanoconvective anistropic slip flow past a vertical rotating cone
dr. mohammed jashim uddin,mhd boundary layer bionanoconvective non‐newtonian flow past a needle with stefan blowing
dr. a. f. m. saifuddin saif,anomaly detection in crowded scene by pedestrians behaviour extraction using long short term method: a comprehensive study
dr. a. f. m. saifuddin saif,online trial room based on human body shape detection
dr. afroza nahar,numerical investigation on the effect of different parameters in enhancing heat transfer performance of photovoltaic thermal systems
"asad abbas, anders avdic, peng xiao, m. mahmudulhasan, wan ming",university-government collaboration for the generation and commercialisation of new knowledge for use in industry
dr. md. mozahar ali,"first− principles study: structural, mechanical, electronic and thermodynamic properties of simple− cubic− perovskite (ba0. 62k0. 38)(bi0. 92mg0. 08) o3"
md. masuduzzaman,energy efficiency analysis by fine grained modification in link state routing protocol
dr. mohammed jashim uddin,"three-dimensional bioconvection nanofluid flow from a bi-axial stretching sheet with anisotropic slip, thermal jump and concentration slip effects"
dr. mohammed jashim uddin,computation of melting dissipative magnetohydrodynamic nanofluid bioconvection with second order slip and variable thermophysical properties
dr. s. mosaddeq ahmed,"synthesis of 1-phenyl-3,4-dihydropyrimidine-2(1h)-ones derivatives under solvent free condition and study of their antimicrobial activity."
dr. md. razib hayat khan,a smart and cost-effective fire detection system for developing country: an iot based approach
dr. mohammed jashim uddin,unsteady three-dimensional stagnation point magnetohydrodynamic flow of bionanofluid with variable properties
dr. m. mostafizur rahman,an analysis on vulnerabilities of password retrying
dr. m. mostafizur rahman,a highly accurate pdf-to-text conversion system for academic papers using natural language processing approach
dr. m. mostafizur rahman,a flexible key-phrase extraction technique for academic literature
dr. a. f. m. saifuddin saif,speech to text conversion for bengali language with labyrinth and resolution: a review
dr. a. f. m. saifuddin saif,3d painting using inertial system and monocular vision for localization of handheld controller in virtual reality
dr. a. f. m. saifuddin saif,"an analysis on position estimation, drifting and accumulated error accuracy during 3d tracking in electronic handheld devices"
dr. a. f. m. saifuddin saif,moving object segmentation using various features from aerial images: a review
dr. a. f. m. saifuddin saif,measurement of unique pupillary distance using modified circle algorithm
umme marzia haque,wildlife monitoring using aodv routing protocol in wireless sensor network
dr. m. mostafizur rahman,a brain-inspired trust management model to assure security in a cloud based iot framework for neuroscience applications
rifat tasnim anannya,master-slave clustering technique for high density traffic in urban vanet scenario
"khadiza akter mitu1 , md. motaleb hossain2*, md. sazzad hossain3 , kazuhisa a. chikita4",development of rainfall-runoff model for northeast region of bangladesh
azm ehtesham chowdhury,scrumfall: a hybrid software process model
bithi paul,"structural, electronic, and magnetic analysis and device characterization of ferroelectric–ferromagnetic heterostructure (bzt–bct/lsmo/lao) devices for multiferroic applications"
kaniz fatema,optimizing contemporary application and processes in open source software
azm ehtesham chowdhury,a survey of software quality assurance and testing practices and challenges in bangladesh
juena ahmed noshin,teaching programming to non-programmers at undergraduate level
jannatul maowa,vgtool: web tool for visualizing and determining the class of gracefully labeled tree
s.m. abdur bhuiyan rouf,a survey of software quality assurance and testing practices and challenges in bangladesh
kawser irom rushee,improvised priority based round robin cpu scheduling
md. navid bin anwar,wildlife monitoring using aodv routing protocol in wireless sensor network
dr. mohammed jashim uddin,"chebyshev collocation computation of magneto-bioconvection nanofluid flow over a wedge with multiple slips and magnetic induction,"
dr. mohammed jashim uddin,anisotropic slip magneto-bioconvection flow from a rotating cone to a nanofluid with stefan blowing effects
dr. mohammed jashim uddin,bioconvective electromagnetic nanofluid transport from a wedge geometry: simulation of smart electro‐conductive bio‐nanopolymer processing.
dr. mohammed jashim uddin,melting and second order slip effect on convective flow of nanofluid past a radiating stretching/shrinking sheet
dr. mohammed jashim uddin,modeling and simulation of nanofluid transport via bio-elastic sheets
azm ehtesham chowdhury,a study on bangladeshi it freelancers: a survey
dr. s. mosaddeq ahmed,"solid waste disposal and its impact on surrounding environment of matuail landfill site, dhaka, bangladesh"
md. masuduzzaman,intelligent tour planning system using crowd sourced data
md. mortuza ahmmed,determinants of academic performance of undergraduate students in private universities in bangladesh: a case study
md. mortuza ahmmed,discriminating patients suffering from non-communicable diseases: a case study among bangladeshi adults
md. mortuza ahmmed,trends in climate change and some of its determinants in bangladesh
md. mortuza ahmmed,a study on identification of socioeconomic variables associated with non-communicable diseases among bangladeshi adults
dr. md. sakir hossain,spectrally efficient dsi-based ofdm papr reduction by subcarrier group modulation
prof. dr. dip nandi,comparative study of parallel implementation for searching algorithms with openmp
prof. dr. dip nandi,traffic sign detection based on color segmentation of obscure image candidates: a comprehensive study
prof. dr. dip nandi,an efficient hybrid architecture for visual behavior recognition using convolutional neural network
dr. a. f. m. saifuddin saif,real time bangla vehicle plate recognition towards the need of efficient model - a comprehensive study
dr. a. f. m. saifuddin saif,bangla digital number plate recognition using template matching for higher accuracy and less time complexity
dr. a. f. m. saifuddin saif,efficient framework using morphological modeling for frequent iris movement investigation towards questionable observer detection
dr. a. f. m. saifuddin saif,an efficient hybrid architecture for visual behavior recognition using convolutional neural network
dr. a. f. m. saifuddin saif,fast and effective motion model for moving object detection using aerial images
dr. a. f. m. saifuddin saif,traffic sign detection based on color segmentation of obscure image candidates: a comprehensive study
dr. a. f. m. saifuddin saif,efficient mathematical procedural model for brain signal improvement from human brain sensor activities
dr. a. f. m. saifuddin saif,a study of activity recognition and questionable observer detection
prof. dr. dip nandi,scrumfall: a hybrid software process model
dr. khandaker tabin hasan,measurement of unique pupillary distance using modified circle algorithm
dr. mahfuza khatun,adaptive multivariate double sampling and variable sampling interval hotelling’s t^2 charts
dr. mahfuza khatun,variable sampling interval run-sum x (over bar) chart with estimated parameters
sajib hasan,adaptive fitts for adaptive interface
